,MASS,COMMON_NAME,FORMULA
31,396.3392,-;3-dehydro-4-methylzymosterol;3-keto-4alpha-methyl-zymosterol;5-dehydroepisterol;Baikalosterol;Ergosterol,C28H44O
32,397.3345,20-epi-Verazine;Solanidine;Verazine,C27H43NO
33,398.2821,Asparacemosone D,C26H38O3
34,398.3185,-;24-keto-25dehydrocholesterol;7-oxo-cholestenone ;Chabrosterol,C27H42O2
35,398.3549,"(22R,23R)-methylenecholesterol;-;22-dihydroergosterol;22-methylenecholesterol;22S,23S-methylenecholesterol;24-epibrassicasterol;4alpha-methyl-5alpha-cholest-7-en-3-one;4alpha-methylzymosterol;5-campestenone;5-dihydroergosterol;Brassicasterol;Chalinasterol;Codisterol;Episterol;Fecosterol;Micaceol;epicodisterol;stellasterol",C28H46O
36,399.3501,Demissidine,C27H45NO
37,400.225,12beta-hydroxyresibufogenin;19-hydroxyresibufogenin;19-oxo-bufalin;Bovogenin A;Bufohydrolide A;Desacetylcinobufagin;Drimianin A;Drimianin F,C24H32O5
38,400.3341,"(24E),26-hydroxydesmosterol;(24Z),26-hydroxydesmosterol;-;15-ketocholestene;22-oxocholesterol;24,25-epoxy-cholesterol;24-keto-25dehydrocholestanol;24-ketocholesterol;24-oxocholesterol;24S-OH-7-DHC;3-oxo-7alpha-hydroxycholesterol ;4alpha-OH-7-DHC;4beta-OH-7-DHC;7-oxo-cholesterol;7alpha-hydroxy-Desmosterol;Cholesta-5,7-diene-1,3-diol",C27H44O2
39,400.3705,"-;22,23-dihydrobrassicasterol;4alpha-methylcholest-8-en-3beta-ol;Campesterol;Fungisterol;campest-4-en-3beta-ol",C28H48O
40,400.4069,5alpha-poriferastane;5alpha-stigmastane;5beta-poriferastane;5beta-stigmastane;poriferastane;stigmastane,C29H52
41,402.2042,Bufogargarizin C,C23H30O6
42,402.2406,1beta-hydroxybufalin;Desacetylbufotalin;Gamabufotalin;Hexanorisocucurbitacin D;Telocinobufagin,C24H34O5
43,402.3134,-,C26H42O3
44,402.3498,"(24R)-24-hydroxycholesterol;15-ketocholestane;15alpha-hydroxycholestene;15beta-hydroxycholestene ;19-hydroxycholesterol;20S-hydroxycholesterol;20a-hydroxy cholesterol;22-hydroxycholesterol;22R-hydroxycholesterol;22S-hydroxycholesterol;24-ketocholestanol;24S-hydroxy-cholesterol;25-hydroxy-cholesterol;27-hydroxy-cholesterol;27-hydroxy-cholesterol(25R);4beta-hydroxy-cholesterol;5,6alpha-epoxy-cholesterol;5beta,6beta-epoxy-cholesterol;6-oxocholestanol;7alpha-hydroxy-cholesterol;7beta-hydroxycholesterol",C27H46O2
45,402.3862,-;Campestanol;Ergostanol;Lophanol,C28H50O
46,404.2199,-;adonitoxigenin;strophanthidin,C23H32O6
47,404.3654,15alpha-hydroxycholestane ;15beta-hydroxycholestane;5alpha-hydroxycholesterol;6alpha-hydroxycholestanol,C27H48O2
48,405.3683,25-hydroxy-cholesterol(d3),C27H43D3O2
49,406.2355,antiogenin;bipindogenin;diginatigenin,C23H34O6
50,406.2872,-,C28H38O2
51,406.3712,"24,25-epoxy-cholesterol(d6)",C27H38D6O2
52,407.3774,-;7-oxocholesterol(d7),C27H37D7O2
53,408.3028,"-;25-hydroxy-ergosta-4,6,8(14),22E-tetraen-3-one",C28H40O2
54,408.3392,Conicasterol B,C29H44O
55,408.3868,24-hydroxy-cholesterol(d6);25-hydroxy-cholesterol(d6);27-hydroxy-cholesterol(d6),C27H40D6O2
56,409.393,"22R-hydroxycholesterol(d7);22S-hydroxycholesterol(d7);4beta-hydroxy-cholesterol(d7);5,6alpha-epoxy-cholesterol(d7);5,6beta-epoxy-cholesterol(d7);7alpha-hydroxy-cholesterol(d7);7beta-hydroxy-cholesterol(d7)",C27H39D7O2
57,410.2821,Minabeolide-4,C27H38O3
58,410.3549,"(22E,24R)-24,26-dimethylcholesta-5,22,25(27)-trien-3beta-ol;(23R)-isocalysterol;(24S)-isocalysterol;-;24-allenyl-cholesterol;4,4-dimethylcholesta-8,11,24-trienol;5-Dehydro-avenasterol;Calysterol;Corbisterol;Craterol A;Dehydroconicasterol;Delta 8,14 -Sterol",C29H46O
59,411.4087,6alpha-hydroxycholestanol(d7),C27H41D7O2
60,412.225,3beta-formyloxyresibufogenin,C25H32O5
61,412.2977,-;Episceptrumgenin;Minabeolide-6,C27H40O3
62,412.3341,-;zymosterol intermediate 1b,C28H44O2
63,412.3705,"(24E)-24,26-dimethyldesmosterol;(24Z)-24,26-dimethyldesmosterol;(3beta,5alpha,24S)-Stigmasta-7,25-dien-3-ol;(5alpha,24(28)Z)-Stigmast-24(28)-en-3-one;-;14-demethyllanosterol;23,24-dihydro-calysterol;23-demethylgorgosterol;24(28)-dehydroaplysterol;25(26)-dehydroaplysterol;4alpha-Methylfecosterol;4alpha-demethyldinosterol;7-dehydrositosterol;Chondrillasterol;Clerosterol;Conicasterol;Delta7-Avenasterol;Ficisterol;Hebesterol;Isofucosterol;Nicasterol;Peposterol;Petrosterol;Poriferasterol;Sarcosterol;Spinasterol;Stigmasterol;beta-Sitostenone;fucosterol",C29H48O
64,413.3294,25-iso-etioline;Etioline;Leptinidine;Solasodine;tomatidinol,C27H43NO2
65,414.2042,19-oxodesacetylcinobufagin,C24H30O6
66,414.3134,"-;20S-Hydroxycholest-1-en-3,16-dione;20S-Hydroxycholest-4-en-3,16-dione;Diosgenin;Epidiosgenin;Marthasterone;Yamogenin",C27H42O3
67,414.3498,"-;22,23-epoxycampesterol;22S-hydroxy-24-methylene-cholesterol;5alpha-ergosta-7,22-diene-3beta,5-diol;zymosterol intermediate 1a",C28H46O2
68,414.3862,"(3beta,5alpha,24R)-Stigmast-8(14)-en-3-ol;-;23,24-dihydro-5alpha-calystanol;23-methylene-24-methylcholestanol;28-Isofucostanol;4,4-Dimethylcholest-8-enol;4,4-dimethyl-5alpha-cholest-7-en-3beta-ol;Aplysterol;Clionasterol;Echissaposterol;Fucostanol;Petrostanol;Scottenol;Sitosterol",C29H50O
69,414.4226,lanostane,C30H54
70,415.345,22-iso-teinemine;Teinemine;soladulcidine;tomatidine,C27H45NO2
71,416.2199,11alpha-hydroxymarinobufagin;19-hydroxydesacetylcinobufagin;19-hydroxymarinobufagin;Bufarenogin;Desacetylcinobufotalin;Hellebrigenin;Pseudobufarenogin,C24H32O6
72,416.329,"(25R)-5beta-spirostan-3beta-ol;-;2,22,25-trideoxyecdysone;20S-Hydroxycholestane-3,16-dione;25-Hydroxy-7-oxocholesterol;3beta,4beta-dihydroxycholest-7(8)-en-23-one;3beta,4beta-dihydroxycholest-8(9)-en-23-one;3beta,4beta-dihydroxycholesta-5-ene-23-one;5alpha,6alpha-24S,25-diepoxy-cholesterol;7-OOH-5,8-dien-3beta-ol;7alpha,(25R)26-Dihydroxycholest-4-en-3-one;7alpha,(25S)26-Dihydroxycholest-4-en-3-one;DHCEO;Dihydromarthasterone;Dormatinone;EnP(5,8);Neotigogenin;Sarsasapogenenin;Tigogenin",C27H44O3
73,416.3654,-;22S-hydroxycampesterol;6-oxocampestanol,C28H48O2
74,416.4018,-;24-ethylcoprostanol;Stigmastanol,C29H52O
75,418.2355,11alpha-hydroxytelocinobufagin;19-hydroxytelocinobufagin,C24H34O6
76,418.3083,24-northornasterol A,C26H42O4
77,418.3447,"(20R,22R)-20,22-dihydroxycholesterol;1,25-Dihydroxycholesterol;16beta,20S-dihydroxycholestan-3-one;24S,25-dihydroxycholesterol;24S,27-dihydroxycholesterol;25,27-dihydroxycholesterol;3beta,4beta-dihydroxycholest-23-one;6,24S-dihydroxycholesterol;7alpha,25(R)26-dihydroxycholesterol;7alpha,25(S)26-dihydroxycholesterol;7alpha-hydroperoxycholesterol;7beta,25-dihydroxycholesterol;7beta-hydroperoxycholesterol;Cholesterol-5alpha-hydroperoxide;Cholesterol-5beta-hydroperoxide;Cholesterol-6alpha-hydroperoxide;Cholesterol-6beta-hydroperoxide;Dormantinol;Secosterol-A;Secosterol-B;cholestan-6-oxo-3,5-diol",C27H46O3
78,418.3811,3-epi-6-deoxocathasterone;6-Deoxocathasterone;6alpha-hydroxycampestanol,C28H50O2
79,420.3603,"-;5alpha,6beta-dihydroxycholestanol;Hipposterol",C27H48O3
80,422.2821,Calvasterol A;Minabeolide-1,C28H38O3
81,422.3549,Theonellasterol B,C30H46O
82,424.2977,-;Minabeolide-3;Norselic acid C;Talarosterone,C28H40O3
83,424.3705,"-;24-isopropenyl-22E-dehydrocholesterol;Craterol B;Gorgostan-5,25-dien-3beta-ol",C30H48O
84,426.3134,"9,11-dehydroergosterol peroxide;Stoloniferone A;Stoloniferone B;Stoloniferone O;Stoloniferone P",C28H42O3
85,426.3498,"-;Saringosterone;Stigmast-4-ene-3,6-dione;zymosterol intermediate 1c",C29H46O2
86,426.3862,-;24-Isopropenylcholesterol;24-Isopropyl-22E-dehydrocholesterol;24-ethylidene Iophenol;24E-propylidenecholesterol;24S-isopropenyl-cholesterol;29-methylisofucosterol;Axinyssasterol;Dinosterone;Durissimasterol;Gorgosterol;Isostelliferasterol;Lanosterol;Mutasterol;Obtusifoliol;Remeisterol;Stelliferasterol;Strongylosterol;Theonellasterol;Verongulasterol;Xestosterol;cycloartenol;cycloeucalenol,C30H50O
87,428.2927,-;17(20)-Dehydrocryptogenin ;9(11)-dehydroxyhecogenin;Bufospirostenin A;delta5-Convallamarogenin,C27H40O4
88,428.329,"-;3beta,4beta-dihydroxyergosta-24(28)-en-23-one;4alpha-carboxy-zymosterol;Ergosterol peroxide;Nebrosteroid J;Stoloniferone C;Stoloniferone E",C28H44O3
89,428.3654,"(3beta,24R,24'R)-fucosterol epoxide;(3beta,24S,24'S)-fucosterol epoxide;-;22S-hydroxyisofucosterol;3-Hydroxystigmast-5-en-7-one;3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde;Cholesteryl acetate;Saringosterol;Stigmastane-3,6-dione;halosterol A;halosterol B;leucisterol",C29H48O2
90,428.4018,"-;24,25-dihydrolanosterol;24-Ethyllophenol;24-Isopropyl-cholesterol;24-ethyl-24-methyl-cholesterol;A-norgorgostanol;Dinosterol;Peridinosterol;cycloartanol",C30H52O
91,430.3083,"-;3beta-Hydroxy-5alpha,6alpha-epoxy-9-oxo-9,10-seco-5-cholest-7-en-11-al;Convallamarogenin;Cryptogenin;Epiruscogenin;Hecogenin;Isonarthogenin;Isonuatigenin;Nuatigenin;Pennogenin;Prazerigenin A;Ruscogenin;Sisalagenin;Solagenin;Yuccagenin",C27H42O4
92,430.3447,"(22E,24R)-ergosta-5,22-dien-3beta,5alpha,6alpha-triol;-;3beta,4beta-dihydroxyergosta-23-one;6-deoxo-3-dehydroteasterone;Nebrosteroid K",C28H46O3
93,430.3811,-;12alpha-hydroxy Sitosterol;22S-hydroxysitosterol;4beta-(hydroxymethyl)-4alpha-methyl-5alpha-cholest-7-en-3beta-ol;Ikshusterol,C29H50O2
94,430.4175,-,C30H54O
95,432.2148,"-;11alpha,19-dihydroxymarinobufagin;19-carboxy-19-demethyltelocinobufagin",C24H32O7
96,432.324,"(25R)-5beta-spirostan-1beta,3alpha-diol;-;7alpha,12alpha,(25R)26-Trihydroxycholest-4-en-3-one;Chlorogenin;Digalogenin;Gitogenin;Isorhodeasapogenin;Neochlorogenin;Nogiragenin;Rhodeasapagenin;Rockogenin;Thornasterol A;Yonogenin;beta-Chlorogenin",C27H44O4
97,432.3603,"-;22,23-dihydroxycampesterol;3-Dehydro-6-deoxoteasterone;Cathasterone",C28H48O3
98,434.2305,"-;11alpha,19-dihydroxytelocinobufagin",C24H34O7
99,434.3396,-,C27H46O4
100,434.376,6-Deoxotyphasterol;6-deoxoteasterone,C28H50O3
101,436.2614,Paraminabeolide A,C28H36O4
102,436.3553,"Cholestane-3b,5a,6b,(25R)26-tetrol",C27H48O4
103,438.3134,Ganodecalone B,C29H42O3
104,438.3345,27-Nor-cholestane-pentol,C26H46O5
105,438.3862,25-Methyl-24-isopropenyl-22E-dehydrocholesterol;Ophirasterol,C31H50O
106,440.2927,Calvasterol B,C28H40O4
107,440.329,-;Stoloniferone D;Stoloniferone Q,C29H44O3
108,440.3654,32-oxolanosterol;Theonellasterol C,C30H48O2
109,440.4018,(24R)-24-methylcycloart-25-en-3beta-ol;(25E)-26-methylstrongylosterol;(25Z)-26-methylstrongylosterol;-;24-Ethyl-24-methyl-22E-dehydrocholesterol;24-methylene-cycloartanol;25-Methyl-24-isopropenyl-cholesterol;25-methylxestosterol;28-methylxestosterol;Isoxestospongesterol;Sipalosterol;Sutinasterol;Xestospongesterol,C31H52O
110,442.2355,Cinobufagin;Scillirosidin,C26H34O6
111,442.2719,Asparacemosone C,C27H38O5
112,442.3083,-,C28H42O4
113,442.3447,-;4beta-methyl-zymosterol-4alpha-carboxylic acid;Nebrosteroid I,C29H46O3
114,442.3811,"-;32-hydroxylanosterol;7alpha-Theonellasterol;Cycloarta-23-ene-3beta,25-diol",C30H50O2
115,442.4175,7beta-ethyl-sitosterol,C31H54O
116,444.2512,Bufotalin,C26H36O6
117,444.2876,Asparacemosone B;Asparacosin A;Kammogenin,C27H40O5
118,444.324,-;Stoloniferone H;Stoloniferone I;Stoloniferone L;Strophasterol A;Strophasterol B,C28H44O4
119,444.3603,-;3beta-hydroxy-4alpha-methyl-5alpha-cholest-7-ene-4beta-carboxylic acid;3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylic acid;Conicasterol D,C29H48O3
120,444.3967,-;Saoussazine,C30H52O2
121,446.3032,14-deoxydacryhainansterone;Asparacemosone A;Karatavegenin C;Pinnasterol;Protometagenin,C27H42O5
122,446.3396,"(20S,24R)-Thornasterol B;(20S,24S)-Thornasterol B;-;3-Dehydroteasterone;Stoloniferone K;Stoloniferone N",C28H46O4
123,446.376,"(20S)-Stigmasta-5-ene-3beta,7alpha,20-triol;-;24-hydroperoxy-24-vinylcholesterol;Nebrosteroid M",C29H50O3
124,448.3189,2-deoxyecdysone;25-deoxyecdysone;Agigenin;Bombycosterol;Convallagenin  A;Digitogenin;Epimetagenin;Hispigenin;Hongguanggenin;Metagenin;Neoagigenin;Neosolaspigenin;Neotokorogenin;Paniculogenin;Porrigenin A;Solaspigenin;Tokorogenin,C27H44O5
125,448.3553,Teasterone;Typhasterol,C28H48O4
126,448.3916,"(3beta,5alpha,6beta,24R)-Stigmastane-3,5,6-triol",C29H52O3
127,450.3709,-;6-Deoxocastasterone,C28H50O4
128,452.2927,Norselic acid A,C29H40O4
129,452.329,Endertiin A,C30H44O3
130,452.3502,-,C27H48O5
131,454.1992,"14-deoxy-15beta,16beta-epoxymelianthugenin",C26H30O7
132,454.2719,Exodeconolide F;Minabeolide-5,C28H38O5
133,454.3447,Ganodecalone A;Masticadienonic acid,C30H46O3
134,454.4175,"24R-Ethyl-26,26,27-trimethyl-3beta-hydroxycholesta-7,26-(30)-diene",C32H54O
135,456.2148,Melianthugenin,C26H32O7
136,456.2876,Minabeolide-7,C28H40O5
137,456.324,-;Norselic acid B;Norselic acid D,C29H44O4
138,456.3603,Endertiin B;Penasterol;Penicisteroid D,C30H48O3
139,456.4331,"4alpha,14alpha,23S-trimethyl-sitosterol",C32H56O
140,458.1941,Bufogargarizin A;Bufogargarizin B,C25H30O8
141,458.2305,12beta-hydroxycinobufagin;6alpha-hydroxycinobufagin;Cinobufotalin,C26H34O7
142,458.3032,-,C28H42O5
143,458.3396,"-;3beta,4alpha-dihydroxy-26-methoxyergosta-7,24(28)-dien-6-one;Stoloniferone J;Stoloniferone M",C29H46O4
144,458.376,Conicasterol C;Theonellasterol E;Theonellasterol F,C30H50O3
145,460.2461,5beta-hydroxybufotalin,C26H36O7
146,460.2825,20-oxodacryhainansterone,C27H40O6
147,460.3189,-;Stoloniferone G;Strophasterol E;Strophasterol F,C28H44O5
148,460.3553,"(20S,24S)-24-ethylthornasterol",C29H48O4
149,462.2981,14-deoxy-25-hydroxydacryhainansterone;2-dehydroecdysone;3-dehydroecdysone;5-deoxykaladasterone;shidasterone,C27H42O6
150,462.3345,Daturmeteside C;Daturmeteside D;Stoloniferone F,C28H46O5
151,464.3138,"14-Deoxy-20-hydroxyecdysone;22-iso-ecdysone;5alpha,14beta-14-deoxy-20-hydroxyecdysone;5alpha-14-Deoxy-20-hydroxyecdysone;Agavegenin A;Alliogenin;Convallagenin  B;Ecdysone;Neoallilogenin;ponasterone A",C27H44O6
152,464.3502,7-oxotyphasterol;Castasterone;Trihydroxycoprostanoic acid,C28H48O5
153,466.2719,Minabeolide-2,C29H38O5
154,466.3658,6alpha-Hydroxycastasterone,C28H50O5
155,468.3451,-;Herbasterol,C27H48O6
156,470.2668,Withaferin A;Withanolide;Withanolide A;Withanolide D,C28H38O6
157,470.3032,Minabeolide-8,C29H42O5
158,470.3396,Nebrosteroid L,C30H46O4
159,472.2097,16beta-hydroxy-melianthugenin,C26H32O8
160,472.3553,Armatinol A;Penicisteroid B;Penicisteroid C,C30H48O4
161,472.3916,Theonellasterol D,C31H52O3
162,474.3345,-,C29H46O5
163,474.3709,"24R,25,30-trihydroxy-9,19-cycloartane-3-one;Theonellasterol G;Theonellasterol H",C30H50O4
164,476.241,Trillenogenin,C26H36O8
165,476.2774,Calonysterone,C27H40O7
166,476.3502,-,C29H48O5
167,476.3866,"Cycloartane-3beta,24R,25,30-tetrol",C30H52O4
168,478.2931,"14beta-14,15-dihydrocalonysterone",C27H42O7
169,478.3294,-;Daturmeteside A;Daturmeteside B;Daturmeteside E,C28H46O6
170,480.3087,"20-hydroxyecdysone;22-deoxy-20,21-dihydroxyecdysone;Zoanthusterone;inokosterone",C27H44O7
171,480.3451,24-epi-brassinolide;Brassinolide,C28H48O6
172,484.34,-,C27H48O7
173,486.2618,15beta-Hydroxynicandrin B;Withaperuvin C,C28H38O7
174,486.2981,(25R)-12beta-acetyl-17alpha-hydroxyspirost-4-en-3-one,C29H42O6
175,488.241,Psi-bufarenogin L-lactate,C27H36O8
176,488.2774,-,C28H40O7
177,488.3138,Acetylpinnasterol,C29H44O6
178,488.3502,-;Penicisteroid E;cimigenol,C30H48O5
179,490.2931,Pentalinonside,C28H42O7
180,490.3294,-,C29H46O6
181,490.3658,-;Armatinol B;Penicisteroid H;Xeniasterol-b,C30H50O5
182,490.4022,Aragusteroketal,C31H54O4
183,492.2546,29-demethylgeodisterol-O-sulfite,C27H40O6S
184,492.3815,-;Xeniasterol-a,C30H52O5
185,494.288,2-Oxo-turkesterone,C27H42O8
186,494.3032,Norselic acid E,C31H42O5
187,494.3244,makisterone B,C28H46O7
188,496.2097,Acutifolactone,C28H32O8
189,496.3036,"20,26-dihydroxyecdysone;Lesterone;Turkesterone;polypodine B",C27H44O8
190,496.428,Sitosteryl 3E-pentenoate,C34H56O2
191,498.2981,Cucurbitacin S,C30H42O6
192,500.241,Melianthusigenin,C28H36O8
193,500.3138,Hippuristanolide;Physalolactone B,C30H44O6
194,500.3349,-,C27H48O8
195,502.2567,4beta-Hydroxywithanolide E;Withaperuvin B,C28H38O8
196,504.2723,Ixocarpalactone A,C28H40O8
197,506.2702,geodisterol-O-sulfite,C28H42O6S
198,506.288,Zenkersterone,C28H42O8
199,506.3244,2-deoxy-20-hydroxy-5alpha-ecdysone 3-acetate,C29H46O7
200,506.3607,Penicisteroid A;Penicisteroid G,C30H50O6
201,508.3764,-,C30H52O6
202,510.3193,25-Hydroxy-atrotosterone A,C28H46O8
203,511.3662,Ergosteryl-3beta-O-L-aspartate,C32H49NO4
204,512.2046,"2beta-acetoxy-14-deoxy-15beta,16beta-epoxymelianthugenin",C28H32O9
205,512.2774,Exodeconolide E,C30H40O7
206,512.2985,"(24R)-11alpha,20,24-trihydroxyecdysone;(25R)-11alpha,20,26-trihydroxyecdysone;(25S)-11alpha,20,26-trihydroxyecdysone",C27H44O9
207,514.2931,Cucurbitacin I;Exodeconolide D;Ganoweberianic acid A,C30H42O7
208,516.2359,2beta-acetoxy-3-O-acetylhellebrigenin;2beta-hydroxymelianthusigenin,C28H36O9
209,516.2723,ajugalactone,C29H40O8
210,516.3087,Cucurbitacin D;Cucurbitacin L;Ganoderic acid A;Ganoderic acid B;Ganoweberianic acid G;Hippuristanacetal,C30H44O7
211,516.3298,-,C27H48O9
212,516.3815,-,C32H52O5
213,518.288,carthamosterone,C29H42O8
214,518.3244,Cucurbitacin F;Cucurbitacin O,C30H46O7
215,518.3971,-;cholesteryl beta-D-xyloside,C32H54O5
216,520.2228,Physalolactone C,C28H37O7Cl
217,520.2672,Withaperuvin,C28H40O9
218,520.3036,cyasterone,C29H44O8
219,520.34,22-epi-Hippurin-1;Cucurbitacin P;Hippurin-1,C30H48O7
220,522.3557,Penicisteroid F,C30H50O7
221,526.2567,Ganosporeric acid A,C30H38O8
222,528.2723,Ganoweberianic acid F;Physapubenolide,C30H40O8
223,528.2852,2-deoxyecdysone 22-phosphate,C27H45O8P
224,528.3298,-,C28H48O9
225,530.288,Ganoweberianic acid B;Ganoweberianic acid D;Proscillaridin A,C30H42O8
226,532.3036,Cucurbitacin J;Ganoweberianic acid C,C30H44O8
227,532.3764,-,C32H52O6
228,534.3193,Cucurbitacin H;neriifolin,C30H46O8
229,534.392,-,C32H54O6
230,536.2985,11-Hydroxy-cyasterone;Rhapocasterone A;Rhapocasterone B;rhodexin A,C29H44O9
231,536.3349,Turkesterone 22-acetonide,C30H48O8
232,538.2333,Physalolactone,C28H39O8Cl
233,538.3142,Turkesterone 22-acetate;Zoanthone A,C29H46O9
234,544.2801,2-deoxy-20-hydroxyecdysone 22-phosphate,C27H45O9P
235,546.3193,Neocucurbitacin E,C31H46O8
236,546.392,-,C33H54O6
237,548.3349,24alpha-Methoxydihydrocucurbitacin D;24beta-Methoxydihydrocucurbitacin D,C31H48O8
238,548.4077,cholesteryl alpha-D-glucoside;cholesteryl beta-D-galactoside;cholesteryl beta-D-glucoside,C33H56O6
239,550.2778,adonitoxin;convallatoxin,C29H42O10
240,550.387,-,C32H54O7
241,550.4233,Cholestanyl glucoside,C33H58O6
242,552.2935,antioside;lokundjoside,C29H44O10
243,556.2309,"2beta-Acetoxy-14-deoxy-15β,16β-epoxymelianthusigenin",C30H36O10
244,556.3036,Cucurbitacin E,C32H44O8
245,558.2465,"2beta-acetoxy-3,5-di-O-acetylhellebrigenin",C30H38O10
246,558.3193,Cucurbitacin B,C32H46O8
247,560.2622,Drimianin D,C30H40O10
248,560.275,20-hydroxyecdysone 22-phosphate,C27H45O10P
249,560.3349,Cucurbitacin C;Cucurbitacin Q,C32H48O8
250,562.2778,-;Drimianin C,C30H42O10
251,562.3142,"3beta,11beta-dihydroxy-24,25,26,27-tetranor-cycloart-7-en-23,16beta-olide-3- O-beta-D-xylopyranoside",C31H46O9
252,562.4233,Campesteryl glucoside,C34H58O6
253,564.2935,-,C30H44O10
254,564.3298,Colocynthenin E,C31H48O9
255,566.3455,Venustone,C31H50O9
256,568.2884,Acaulesterone,C29H44O11
257,568.34,Karatavegenin B,C34H48O7
258,568.5219,12:0 Cholesterol ester,C39H68O2
259,574.2778,Ganoweberianic acid E,C31H42O10
260,574.3142,7beta-Hydroxy-3-epi-isocucurbitacin B;Cucurbitacin A,C32H46O9
261,574.387,-,C34H54O7
262,574.4233,-;Clerosterol 3-glucoside;Stigmasteryl glucoside,C35H58O6
263,576.3298,"3beta,15alpha,16alpha,24alpha-tetrahydroxy25,26,27-trinor-16,24-cyclo-cycloart-7-en-23-one-3-O-beta-D-xylopyranoside",C32H48O9
264,576.3662,Collettiside I;Trillin,C33H52O8
265,576.439,-;Sitosteryl glucoside;beta-Sitosterol 3-O-beta-D-galactopyranoside,C35H60O6
266,578.2727,-;Drimianin E,C30H42O11
267,578.3455,"3beta,15alpha,16alpha,24alpha-tetrahydroxy25,26,27-trinor-16,24-cyclo-cycloartane-23-one-3-O-beta-D-xylopyranoside",C32H50O9
268,578.3819,(25S)-5beta-spirostan-3beta-yl beta-D-glucoside,C33H54O8
269,578.4546,Stigmastanyl glucoside,C35H62O6
270,584.2833,Ouabain,C29H44O12
271,586.2907,3-O-acetylecdysone 2-phosphate,C29H47O10P
272,590.3819,-,C34H54O8
273,592.3247,Colocynthenin F,C32H48O10
274,592.3611,-;agavoside A;nuatigenin 3-beta-D-glucopyranoside,C33H52O9
275,594.2676,-,C30H42O12
276,594.3768,-,C33H54O9
277,594.5376,14:1 Cholesterol ester,C41H70O2
278,595.4084,Jurubine,C33H57NO8
279,596.3924,-,C33H56O9
280,596.5532,14:0 Cholesterol ester,C41H72O2
281,604.2884,Scilliroside,C32H44O11
282,608.356,Brainesteroside B,C33H52O10
283,608.5532,15:1 Cholesterol ester,C42H72O2
284,610.3717,-;Brainesteroside D,C33H54O10
285,610.5689,15:0 Cholesterol ester,C42H74O2
286,612.2638,-,C27H48O11S2
287,614.3819,Hellebrigenin-3-(12-hydroxy-laurate),C36H54O8
288,618.3768,-,C35H54O9
289,618.5376,16:3 Cholesterol ester,C43H70O2
290,620.2833,-,C32H44O12
291,620.5532,16:2 Cholesterol ester;zymosteryl palmitoleate,C43H72O2
292,622.3353,Brainesteroside C,C33H50O11
293,622.5689,16:1 Cholesterol ester;5-dihydroergosteryl-pentadecylate,C43H74O2
294,624.351,Brainesteroside A,C33H52O11
295,624.5845,16:0 Cholesterol ester,C43H76O2
296,626.3666,Brainesteroside E;ecdysone 25-O-D-glucopyranoside,C33H54O11
297,628.4339,Telocinobufagin-3-(14-hydroxymyristate),C38H60O7
