,MASS,COMMON_NAME
10,133.0375077,"L-Aspartic acid; (S)-2-Aminobutanedioic acid; (S)-2-Aminosuccinic acid; 2-Aminosuccinic acid; Asp; ASPARTIC ACID; D; L-Asparaginsaeure; L-Asp; (S)-2-Aminobutanedioate; (S)-2-Aminosuccinate; 2-Aminosuccinate; ASPARTate; L-Aspartate; (+)-Aspartate; (+)-Aspartic acid; (2S)-Aspartate; (2S)-Aspartic acid; (L)-Aspartate; (L)-Aspartic acid; (R)-2-Aminosuccinate; (S)-(+)-Aspartate; (S)-(+)-Aspartic acid; (S)-Amino-butanedioate; (S)-Amino-butanedioic acid; (S)-Aminobutanedioate; (S)-Aminobutanedioic acid; (S)-Aspartate; (S)-Aspartic acid; 2-Amino-3-methylsuccinate; 2-Amino-3-methylsuccinic acid; alpha-Aminosuccinate; alpha-Aminosuccinic acid; Aminosuccinate; Asparagate; Asparagic acid; Asparaginate; Asparaginic acid; Asparatate; H-Asp-OH; L-(+)-Aspartate; L-(+)-Aspartic acid; L-Aminosuccinate; L-Aminosuccinic acid; L-Asparagate; L-Asparagic acid; L-Asparaginate; L-Asparaginic acid; (+-)-Aspartic acid; (R,S)-Aspartic acid; Aspartate, disodium; Aspartate, magnesium; Aspartate, monopotassium; Aspartic acid, dipotassium salt; Aspartic acid, hydrobromide; Aspartic acid, monopotassium salt; Aspartic acid, monosodium salt; Aspartic acid, potassium salt; L Aspartate; MG5Longoral; Potassium aspartate; Polysuccinimide; Ammonium aspartate; Aspartate, ammonium; Aspartate, calcium; Aspartate, monosodium; Aspartic acid, calcium salt; Aspartic acid, disodium salt; Aspartic acid, magnesium (1:1) salt, hydrochloride, trihydrate; Dipotassium aspartate; Disodium aspartate; Hydrochloride, aspartate magnesium; Monopotassium aspartate; Sodium aspartate; Aspartate, dipotassium; Aspartic acid, magnesium (2:1) salt; Aspartic acid, sodium salt; Hydrobromide aspartic acid; Magnesium aspartate; MG 5 Longoral; Monosodium aspartate; Aspartate magnesium hydrochloride; Aspartate, potassium; Aspartate, sodium; Aspartic acid, ammonium salt; Aspartic acid, hydrochloride; Aspartic acid, magnesium-potassium (2:1:2) salt; Calcium aspartate; Hydrochloride aspartic acid; L Aspartic acid; Magnesiocard; MG-5-Longoral; Poly-DL-succinimide"
11,135.0544952,"Adenine; 6-Aminopurine; A; Ade; Adenin; Leucon; 1,6-Dihydro-6-iminopurine; 1H-Purin-6-amine; 1H-Purine-6-amine; 3,6-Dihydro-6-iminopurine; 6-Amino-1H-purine; 6-Amino-3H-purine; 6-Amino-7H-purine; 6-Amino-9H-purine; 6-Amino-purine; 9H-Purin-6-amine; 9H-Purin-6-yl-amin; 9H-Purin-6-ylamine; 9H-Purine-6-amine; Adeninimine; Vitamin b4; Vitamin b 4; 4, Vitamin b; b 4, Vitamin"
12,146.1055277,"L-Lysine; (S)-2,6-Diaminohexanoic acid; (S)-alpha,epsilon-Diaminocaproic acid; (S)-Lysine; 6-Ammonio-L-norleucine; K; L-2,6-Diaminocaproic acid; L-Lysin; Lys; Lysina; Lysine; Lysine acid; Lysinum; 2,6-Diaminohexanoic acid; (S)-2,6-Diaminohexanoate; (S)-a,epsilon-Diaminocaproate; (S)-a,epsilon-Diaminocaproic acid; (S)-alpha,epsilon-Diaminocaproate; (S)-Α,epsilon-diaminocaproate; (S)-Α,epsilon-diaminocaproic acid; L-2,6-Diaminocaproate; 2,6-Diaminohexanoate; (+)-S-Lysine; (S)-2,6-Diamino-hexanoate; (S)-2,6-Diamino-hexanoic acid; (S)-a,e-Diaminocaproate; (S)-a,e-Diaminocaproic acid; 6-Amino-aminutrin; 6-Amino-L-norleucine; a-Lysine; alpha-Lysine; Aminutrin; H-Lys-OH; L-(+)-Lysine; L-2,6-Diainohexanoate; L-2,6-Diainohexanoic acid; L-Lys; Acetate, lysine; Enisyl; Lysine hydrochloride; L Lysine; Lysine acetate"
13,151.0633285,"Acetaminophen; 4'-Hydroxyacetanilide; 4-(Acetylamino)phenol; 4-Acetamidophenol; Acenol; Acetaminofen; Acetaminophene; APAP; N-Acetyl-p-aminophenol; p-Acetamidophenol; p-Acetaminophenol; p-Acetylaminophenol; p-Hydroxyacetanilide; p-Hydroxyphenolacetamide; Panadol; Paracetamolum; Tylenol; Paracetamol; 4-Acetaminophenol; 4-Hydroxyacetanilide; 4-Hydroxyanilid kyseliny octove; a-Per; A.F. anacin; Abenol; Abensanil; Abrol; Abrolet; Acamol; Accu-tap; Acephen; Acertol; Aceta elixir; Aceta tablets; Acetagesic; Acetalgin; Acetaminophen uniserts; Acetamol; Acetofen; Actamin; Actamin extra; Actamin super; Actifed plus; Actimol chewable tablets; Actimol children's suspension; Actimol infants' suspension; Actimol junior strength caplets; Actron; Afebrin; Afebryl; Aferadol; Algesidal; Algina; Algomol; Algotropyl; Allay; alpha-Per; Alpiny; Alpinyl; Alvedon; Amadil; Aminofen; Aminofen max; Anacin-3; Anacin-3 extra strength; Anadin dla dzieci; Anaflon; Analter; Anapap; Andox; Anelix; Anexsia; Anexsia 10/660; Anexsia 5/325; Anexsia 7.5/325; Anexsia 7.5/650; Anhiba; Anoquan; Anti-algos; Antidol; Apacet; Apacet capsules; Apacet elixir; Apacet extra strength caplets; Apacet extra strength tablets; Apacet regular strength tablets; Apadon; Apamid; Apamide; Apitrelal; Apo-acetaminophen; Arfen; Asetam; Asomal; Aspac; Aspirin free anacin maximum strength caplets; Aspirin free anacin maximum strength gel caplets; Aspirin free anacin maximum strength tablets; Aspirin-free anacin; Aspirin-free excedrin caplets; Asplin; Atasol caplets; Atasol drops; Atasol forte caplets; Atasol forte tablets; Atasol oral solution; Atasol tablets; Atralidon; Babikan; Bacetamol; Bancap; Bancap HC; Banesin; Bayer select allergy-sinus; Bayer select head cold; Bayer select headache pain; Bayer select maximum strength headache pain relief formula; Bayer select menstrual multi-symptom; Bayer select sinus pain relief; Ben-u-ron; Benmyo; Bickie-mol; Biocetamol; Bucet; Butalbital; Butapap; Cadafen; Calapol; Calmanticold; Calpol; Capital with codeine; Captin; Causalon; Cefalex; Cetadol; Children'S acetaminophen elixir drops; Children'S acetaminophen oral solution; Children'S tylenol chewable; Claradol codeine; Clixodyne; CO-Gesic; COD-Acamol forte; Codabrol; Codalgin; Codapane; Codicet; Codisal; Codisal forte; Codoliprane; Codral pain relief; Cofamol; Conacetol; Contac cough & sore throat formula; Contra-schmerz p; Coricidin; Coricidin D; Coricidin sinus; Cosutone; Croix blanche; Cuponol; Curadon; Curpol; Custodial; Dapa X-S; Darocet; Darvocet; Darvocet-N 50; Datril; Datril extra-strength; Daygrip; Demilets; Deminofen; Democyl; Demogripal; Desfebre; Dhamol; DHC Plus; Dial-a-gesic; Dial-alpha-gesic; Dimindol; Dirox; Disprol; Dol-stop; Dolcor; Dolefin; Dolegrippin; Dolene ap-65; Dolgesic; Doliprane; Dolko; Dolofugin; Doloreduct; Dolorfug; Dolorol forte; Dolorstop; Dolotec; Dolprone; Dorocoff; Dresan; Dristan cold no drowsiness; Dristancito; Duracetamol; Duradyne DHC; Durapan; Dymadon; Dymadon co; Dymadon forte; Dypap; Ecosetol; Elixodyne; Empracet; Endecon; Enelfa; Eneril; Esgic; Esgic-plus; Eu-med; Excedrin; Excedrin caplets; Excedrin extra strength caplets; Excipain; Exdol; Exdol strong; Fanalgic; Farmadol; Febranine; Febrectal; Febrectol; Febrex; Febricet; Febridol; Febrilix; Febrin; Febrinol; Febro-gesic; Febrolin; Femcet; Fendon; Fensum; Fepanil; Feverall junior strength; Feverall sprinkle caps junior strength; Fevor; Finimal; Finiweh; Fioricet; Fluparmol; Fortalidon p; Freka-cetamol; Gattaphen T; Gelocatil; Geluprane; Genapap children's elixir; Genapap children's tablets; Genapap extra strength caplets; Genapap extra strength tablets; Genapap regular strength tablets; Genebs extra strength caplets; Genebs regular strength tablets; Genebs X-tra; Geralgine-p; Gripin bebe; Grippostad; Gynospasmine; Hedex; Helon N; Homoolan; Hy-phen; Hycomine compound; Hydrocet; Ildamol; Inalgex; Infadrops; Infants' feverall; Influbene N; Injectapap; Intensin; Janupap; Junior disprol; Kataprin; Kinder finimal; Korum; Kratofin simplex; Labamol; Lekadol; Lemgrip; Lemsip; Lestemp; Liquagesic; Liquigesic co; Liquiprin; Liquiprin children's elixir; Liquiprin infants"" drops; Lonarid; Lonarid mono; Lorcet-HD; Lortab; Lupocet; Lyteca; Lyteca syrup; Magnidol; Malex N; Malgis; Malidens; Maxadol; Medigesic plus; Medinol paediatric; Medocodene; Melabon infantil; Mexalen; Midol maximum strength; Midol PM night time formula; Midol regular strength; Midol teen formula; Migraleve yellow; Minafen; Minoset; Miralgin; Momentum; mono Praecimed; Multin; N-(4-Hydroxyphenyl)acetamide; N-Acetyl-4-aminophenol; Naldegesic; NAPA; Napafen; Napap; Naprinol; Nealgyl; Nebs; Neo-fepramol; NeoCitran; Neodol; Neodolito; Neopap; Neotrend; Neuridon; New cortal for children; NilnOcen; Nina; NO-Febril; Nobedon; Nodolex; Noral; Norcet; Norco; O-Acetaminophenol; Oltyl; Oralgan; Oraphen-PD; Ortensan; Oxycet; Oxycocet; Oxycodone 2.5/apap 500; Oxycodone 5/apap 500; p-(Acetylamino)phenol; Paceco; Pacemo; Pacemol; Pacet; Pacimol; Paedialgon; Paedol; Painex; Paldesic; Pamol; Panacete; Panadeine; Panadeine co; Panadiene; Panado-co; Panado-co caplets; Panadol extra strength; Panadol junior strength caplets; Panadol maximum strength caplets; Panadol maximum strength tablets; Panaleve; Panamax; Panasorb; Panasorbe; Panets; Panex; Panodil; Panofen; Pantalgin; Papa-deine #3; Papa-deine #4; Para-suppo; Para-tabs; Paracemol; Paracenol; Paracet; Paracetamol al; Paracetamol antipanin p; Paracetamol basics; Paracetamol BC; Paracetamol DC; Paracetamol dr. schmidgall; Paracetamol fecofar; Paracetamol genericon; Paracetamol hanseler; Paracetamol harkley; Paracetamol heumann; Paracetamol hexal; Paracetamol italfarmaco; Paracetamol nycomed; Paracetamol PB; Paracetamol raffo; Paracetamol ratiopharm; Paracetamol rosch; Paracetamol saar; Paracetamol smithkline beecham; Paracetamol stada; Paracetamol von CT; Paracetamol winthrop; Paracetamole; Paracetamolo; Paracetanol; Paracetol; Paracin; Paracod; Paracodol; Parador; Paradrops; Parakapton; Parake; Paralen; Paralief; Paralink; Paralyoc; Paramol; Paramolan; Paranox; Parapan; Parasedol; Parasin; Paraspen; Parcetol; Parelan; Parmol; Parogal; Paroma; Pasolind; Pasolind N; PCM Paracetamol lichtenstein; Pe-tam; Pediapirin; Pediatrix; Pedric; Percocet; Percocet-5; Percocet-demi; Percogesic with codeine; Perdolan mono; Phenaphen; Phenaphen caplets; Phenaphen w/codeine; Phendon; Phenipirin; Phogoglandin; Phrenilin; Phrenilin forte; Pinex; Piramin; Pirinasol; Plicet; Polmofen; Predimol; Predualito; Prestwick_13; Prodol; Prompt; Prontina; Propacet; Propacet 100; Proval #3; Puernol; Pulmofen; Pyregesic-C; Pyrigesic; Pyrinazine; Pyromed; Quiet world; Redutemp; Reliv; Remedol; Rhinex D-lay tablets; Rivalgyl; Robigesic; Robitussin night relief; Rockamol plus; Rounox; Roxicet; Roxicet 5/500; Roxilox; RubieMol; Rubophen; Rupemol; Salzone; Sanicet; Sanicopyrine; Scanol; Scentalgyl; Scherzatabletten rezeptur 534; Schmerzex; Sedalito; Sedapap; Semolacin; Servigesic; Seskamol; Setakop; Setamol; Setol; Sifenol; Sinaspril; Sine-OFF sinus medicine caplets; Sinedol; Sinmol; Sinubid; SK-Apap; Snaplets-FR; Spalt fur die nacht; Spalt N; ST Joseph aspirin-free; ST Joseph aspirin-free for children; St. joseph cold tablets for children; St. joseph fever reducer; Stanback; Stopain; Sudafed severe cold formula; Sudafed sinus; Sunetheton; Supac; Supadol mono; Supofen; Suppap; Suppap-120; Suppap-325; Suppap-650; Supramol-m; Synalgos-DC-a; Tabalgin; Tachiprina; Talacen; Tapanol extra strength caplets; Tapanol extra strength tablets; Tapar; Tavist allergy/sinus/headache; Tazamol; Temlo; Tempanal; Tempra; Tempra caplets; Tempra chewable tablets; Tempra d.s; Tempra drops; Tempra syrup; Tencon; Termacet; Termalgin; Termalgine; Termofren; TheraFlu; Tibinide; Tibizide; Tiffy; Tisin; Tisiodrazida; Titralgan; Tizide; Tocris-1706; Toximer p; Tralgon; Treupel mon; Treupel N; Treuphadol; Triad; Triaminic sore throat formula; Triaprin; Tricoton; Tussapap; Tycolet; TYL; Tylenol allergy sinus; Tylenol arthritis extended relief; Tylenol caplets; Tylenol children's chewable tablets; Tylenol children's elixir; Tylenol children's suspension liquid; Tylenol drops; Tylenol elixir; Tylenol extra strength adult liquid pain reliever; Tylenol extra strength caplets; Tylenol extra strength gelcaps; Tylenol extra strength tablets; Tylenol gelcaps; Tylenol infants drops; Tylenol infants"" suspension drops; Tylenol junior strength caplets; Tylenol junior strength chewable tablets; Tylenol regular strength caplets; Tylenol regular strength tablets; Tylenol tablets; Tylex; Tylex CD; Tylol; Tylox; Tylox-325; Tymol; Ultracet; Upsanol; Utragin; Valadol; Valgesic; Valorin; Valorin extra; Vanquish; Veralgina; Vermidon; Verpol; Viclor richet; Vicodin; Vicodin es; Vicodin HP; Vips; Viruflu; Vivimed; Volpan; Wygesic; Zatinol; Zolben; Acetaco; Anacin3; N-(4-Hydroxyphenyl)acetanilide; Acetominophen; Hydroxyacetanilide; Acetamidophenol; Anacin 3"
14,155.0694765,"L-Histidine; (S)-4-(2-Amino-2-carboxyethyl)imidazole; (S)-alpha-Amino-1H-imidazole-4-propanoic acid; (S)-alpha-Amino-1H-imidazole-4-propionic acid; H; His; HISTIDINE; L-(-)-Histidine; L-Histidin; (S)-a-Amino-1H-imidazole-4-propanoate; (S)-a-Amino-1H-imidazole-4-propanoic acid; (S)-alpha-Amino-1H-imidazole-4-propanoate; (S)-Α-amino-1H-imidazole-4-propanoate; (S)-Α-amino-1H-imidazole-4-propanoic acid; (S)-a-Amino-1H-imidazole-4-propionate; (S)-a-Amino-1H-imidazole-4-propionic acid; (S)-alpha-Amino-1H-imidazole-4-propionate; (S)-Α-amino-1H-imidazole-4-propionate; (S)-Α-amino-1H-imidazole-4-propionic acid; (S)-1H-Imidazole-4-alanine; (S)-2-Amino-3-(4-imidazolyl)propionsaeure; (S)-Histidine; (S)1H-Imidazole-4-alanine; 3-(1H-Imidazol-4-yl)-L-alanine; Amino-1H-imidazole-4-propanoate; Amino-1H-imidazole-4-propanoic acid; Amino-4-imidazoleproprionate; Amino-4-imidazoleproprionic acid; Glyoxaline-5-alanine; Histidine, L isomer; Histidine, L-isomer; L-Isomer histidine; L-Histidine"
15,165.0789786,"L-Phenylalanine; (S)-2-Amino-3-phenylpropionic acid; (S)-alpha-Amino-beta-phenylpropionic acid; 3-Phenyl-L-alanine; beta-Phenyl-L-alanine; F; Phe; PHENYLALANINE; (S)-2-Amino-3-phenylpropionate; (S)-a-Amino-b-phenylpropionate; (S)-a-Amino-b-phenylpropionic acid; (S)-alpha-Amino-beta-phenylpropionate; (S)-Α-amino-β-phenylpropionate; (S)-Α-amino-β-phenylpropionic acid; b-Phenyl-L-alanine; Β-phenyl-L-alanine; (-)-beta-Phenylalanine; (L)-Phenylalanine; (S)-(-)-Phenylalanine; (S)-2-Amino-3-phenylpropanoate; (S)-2-Amino-3-phenylpropanoic acid; (S)-alpha-Amino-benzenepropanoate; (S)-alpha-Amino-benzenepropanoic acid; (S)-alpha-Aminobenzenepropanoate; (S)-alpha-Aminobenzenepropanoic acid; (S)-alpha-Aminohydrocinnamate; (S)-alpha-Aminohydrocinnamic acid; (S)-Phenylalanine; alpha-Aminohydrocinnamate; alpha-Aminohydrocinnamic acid; beta-Phenyl-alpha-alanine; beta-Phenylalanine; L-2-Amino-3-phenylpropionate; L-2-Amino-3-phenylpropionic acid; Phenyl-alanine; Phenylalamine; L-Isomer phenylalanine; Phenylalanine, L isomer; Phenylalanine, L-isomer; Endorphenyl; (6S)-Tetrahydrofolate; (6S)-Tetrahydrofolic acid; (6S)-THFA; 5,6,7,8-Tetrahydrofolate; Tetrahydrofolate; THF; 5,6,7,8-Tetrahydrofolic acid"
16,181.0738932,"L-Tyrosine; (-)-alpha-Amino-p-hydroxyhydrocinnamic acid; (2S)-2-Amino-3-(4-hydroxyphenyl)propanoic acid; (S)-(-)-Tyrosine; (S)-2-Amino-3-(p-hydroxyphenyl)propionic acid; (S)-3-(p-Hydroxyphenyl)alanine; (S)-alpha-Amino-4-hydroxybenzenepropanoic acid; (S)-Tyrosine; 4-Hydroxy-L-phenylalanine; L-Tyrosin; Tyr; TYROSINE; Y; (-)-a-Amino-p-hydroxyhydrocinnamate; (-)-a-Amino-p-hydroxyhydrocinnamic acid; (-)-alpha-Amino-p-hydroxyhydrocinnamate; (-)-Α-amino-p-hydroxyhydrocinnamate; (-)-Α-amino-p-hydroxyhydrocinnamic acid; (2S)-2-Amino-3-(4-hydroxyphenyl)propanoate; (S)-2-Amino-3-(p-hydroxyphenyl)propionate; (S)-a-Amino-4-hydroxybenzenepropanoate; (S)-a-Amino-4-hydroxybenzenepropanoic acid; (S)-alpha-Amino-4-hydroxybenzenepropanoate; (S)-Α-amino-4-hydroxybenzenepropanoate; (S)-Α-amino-4-hydroxybenzenepropanoic acid; (S)-a-Amino-4-hydroxy-benzenepropanoate; (S)-a-Amino-4-hydroxy-benzenepropanoic acid; (S)-alpha-Amino-4-hydroxy-benzenepropanoate; (S)-alpha-Amino-4-hydroxy-benzenepropanoic acid; 2-Amino-3-(4-hydroxyphen yl)-2-amino-3-(4-hydroxyphenyl)-propanoate; 2-Amino-3-(4-hydroxyphen yl)-2-amino-3-(4-hydroxyphenyl)-propanoic acid; 3-(4-Hydroxyphenyl)-L-alanine; Benzenepropanoate; Benzenepropanoic acid; L-p-Tyrosine; p-Tyrosine; L Tyrosine; Tyrosine, L-isomer; Tyrosine, L isomer; Para tyrosine; Para-tyrosine"
17,192.0270026,"Citric acid; 2-Hydroxy-1,2,3-propanetricarboxylic acid; 2-Hydroxytricarballylic acid; 3-Carboxy-3-hydroxypentane-1,5-dioic acid; Citronensaeure; e330; H3Cit; Anhydrous citric acid; Citric acid anhydrous; 2-Hydroxy-1,2,3-propanetricarboxylate; 2-Hydroxytricarballylate; 3-Carboxy-3-hydroxypentane-1,5-dioate; Anhydrous citrate; Citrate anhydrous; Citrate; Aciletten; beta-Hydroxytricarballylate; beta-Hydroxytricarballylic acid; Chemfill; Citraclean; Citretten; Citro; e 330; Hydrocerol a; Kyselina citronova; Suby g; Uro-trainer; Acid monohydrate, citric; Monohydrate, citric acid; Citric acid, anhydrous; Citric acid monohydrate; Uralyt u"
18,227.0906059,"Deoxycytidine; 4-Amino-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidin-2(1H)-one; dC; DCYD; 2'-Deoxycytidine; 1-(2-Deoxy-b-D-ribofuranosyl)cytosine; 1-(2-Deoxy-beta-D-erythro-pentofuranosyl)-cytosine; 1-(2-Deoxy-beta-D-ribofuranosyl)cytosine; 1-(2-Deoxy-beta-delta-erythro-pentofuranosyl)-cytosine; 1-(2-Deoxy-beta-delta-ribofuranosyl)cytosine; 2-Deoxy-cytidine; 4-Amino-1-(2-deoxy-b-D-erythro-pentofuranosyl)-2(1H)-pyrimidinone; 4-Amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-2(1H)-pyrimidinone; 4-Amino-1-(2-deoxy-beta-delta-erythro-pentofuranosyl)-2(1H)-pyrimidinone; Cytosine deoxyribonucleoside; Cytosine deoxyriboside; Deoxy-cytidine; Deoxyribose cytidine; Desoxycytidine; Deoxyribonucleoside, cytosine; Deoxyriboside, cytosine; Deoxycytidine"
19,240.0238483,"L-Cystine; (R,R)-3,3'-Dithiobis(2-aminopropanoic acid); (R-(R*,r*))-3,3'-dithiobis(2-aminopropanoic acid); 3,3'-Dithiobis-L-alanine; beta,Beta'-diamino-beta,beta'-dicarboxydiethyl disulfide; beta,Beta'-dithiodialanine; Bis(beta-amino-beta-carboxyethyl) disulfide; e921; L-alpha-Diamino-beta-dithiolactic acid; L-Dicysteine; Oxidized L-cysteine; (R,R)-3,3'-Dithiobis(2-aminopropanoate); (R-(R*,r*))-3,3'-dithiobis(2-aminopropanoate); b,Beta'-diamino-b,beta'-dicarboxydiethyl disulfide; b,Beta'-diamino-b,beta'-dicarboxydiethyl disulphide; beta,Beta'-diamino-beta,beta'-dicarboxydiethyl disulphide; Β,beta'-diamino-β,beta'-dicarboxydiethyl disulfide; Β,beta'-diamino-β,beta'-dicarboxydiethyl disulphide; b,Beta'-dithiodialanine; Β,beta'-dithiodialanine; Bis(b-amino-b-carboxyethyl) disulfide; Bis(b-amino-b-carboxyethyl) disulphide; Bis(beta-amino-beta-carboxyethyl) disulphide; Bis(β-amino-β-carboxyethyl) disulfide; Bis(β-amino-β-carboxyethyl) disulphide; L-a-Diamino-b-dithiolactate; L-a-Diamino-b-dithiolactic acid; L-alpha-Diamino-beta-dithiolactate; L-Α-diamino-β-dithiolactate; L-Α-diamino-β-dithiolactic acid; (-)-Cystine; (R-(R*,r*))-3,3'-dithiobis; 2-Amino-3-(2-amino-2-carboxy-ethyl)disulfanyl-propanoate; 2-Amino-3-(2-amino-2-carboxy-ethyl)disulfanyl-propanoic acid; 2-Amino-3-[(2-amino-2-carboxyethyl)dithio]propanoate; 2-Amino-3-[(2-amino-2-carboxyethyl)dithio]propanoic acid; 3,3'-Dithiobis; 3,3'-Dithiobis[2-amino-[R-(r*,r*)]-propanoate; 3,3'-Dithiobis[2-amino-[R-(r*,r*)]-propanoic acid; 3,3'-Dithiodialanine; b,B'-diamino-b,b'-dicarboxydiethyl disulfide; b,B'-dithiodialanine; beta,Beta'-dithiobisalanine; Bis(b-amino-beta-carboxyethyl) disulfide; Cysteine disulfide; Cystin; Cystine; Cystine acid; D(+)-3,3'-Dithiobis(2-aminopropanoate; D(+)-3,3'-Dithiobis(2-aminopropanoic acid; Dicysteine; Gelucystine; L-(-)-Cystine; L-Cysteine disulfide; L-Cystin; [R-(R*,r*)]-3,3'-dithiobis; L Cystine; Copper cystinate; L-Cystine"
20,243.0855205,"Cytidine; 1-beta-D-Ribofuranosylcytosine; 1beta-D-Ribofuranosylcytosine; 4-AMINO-1-BETA-D-ribofuranosyl-2(1H)-pyrimidinone; 4-Amino-1-beta-D-ribofuranosylpyrimidin-2(1H)-one; 4-Amino-1beta-D-ribofuranosyl-2(1H)-pyrimidinone; Cyd; Cytidin; Cytosine riboside; Cytosine-1beta-D-ribofuranoside; Zytidin; Posilent; 1-b-D-Ribofuranosylcytosine; 1-Β-D-ribofuranosylcytosine; 1b-D-Ribofuranosylcytosine; 1Β-D-ribofuranosylcytosine; 4-AMINO-1-b-D-ribofuranosyl-2(1H)-pyrimidinone; 4-AMINO-1-β-D-ribofuranosyl-2(1H)-pyrimidinone; 4-Amino-1-b-D-ribofuranosylpyrimidin-2(1H)-one; 4-Amino-1-β-D-ribofuranosylpyrimidin-2(1H)-one; 4-Amino-1b-D-ribofuranosyl-2(1H)-pyrimidinone; 4-Amino-1β-D-ribofuranosyl-2(1H)-pyrimidinone; Cytosine-1b-D-ribofuranoside; Cytosine-1β-D-ribofuranoside; 1-(b-D-Ribofuranosyl)-2-oxo-4-amino-1,2-dihydro-1,3-diazine; 1-(b-delta-Ribofuranosyl)-2-oxo-4-amino-1,2-dihydro-1,3-diazine; 1-b-D-Ribosyl-cytosine; 1-beta-D-Ribofuranosyl-cytosine; 1-beta-delta-Ribofuranosyl-cytosine; 1-beta-delta-Ribofuranosylcytosine; 1-beta-delta-Ribosyl-cytosine; 1beta-delta-Ribofuranosylcytosine; 1beta-Ribofuranosylcytosine; 4-Amino-1-beta-delta-ribofuranosyl-2(1H)-pyrimidinone; Cytosine-1b-delta-ribofuranoside; Cytosine-1beta-delta-ribofuranoside; Cytosine ribonucleoside; Ribonucleoside, cytosine; Riboside, cytosine; 1-(beta-D-Ribofuranosyl)-2-oxo-4-amino-1,2-dihydro-1,3-diazine; 1-(Β-D-ribofuranosyl)-2-oxo-4-amino-1,2-dihydro-1,3-diazine"
21,244.0881631,"Biotin; (+)-cis-Hexahydro-2-oxo-1H-thieno[3,4]imidazole-4-valeric acid; (3AS,4S,6ar)-hexahydro-2-oxo-1H-thieno[3,4-D]imidazole-4-valeric acid; 5-(2-Oxohexahydro-1H-thieno[3,4-D]imidazol-4-yl)pentanoic acid; Biotina; Biotine; Biotinum; cis-(+)-Tetrahydro-2-oxothieno[3,4]imidazoline-4-valeric acid; cis-Hexahydro-2-oxo-1H-thieno(3,4)imidazole-4-valeric acid; cis-Tetrahydro-2-oxothieno(3,4-D)imidazoline-4-valeric acid; Coenzyme R; D-(+)-Biotin; D-Biotin; Vitamin b7; Vitamin H; Bioepiderm; (+)-cis-Hexahydro-2-oxo-1H-thieno[3,4]imidazole-4-valerate; (3AS,4S,6ar)-hexahydro-2-oxo-1H-thieno[3,4-D]imidazole-4-valerate; 5-(2-Oxohexahydro-1H-thieno[3,4-D]imidazol-4-yl)pentanoate; cis-(+)-Tetrahydro-2-oxothieno[3,4]imidazoline-4-valerate; cis-Hexahydro-2-oxo-1H-thieno(3,4)imidazole-4-valerate; cis-Tetrahydro-2-oxothieno(3,4-D)imidazoline-4-valerate; (+)-Biotin; -(+)-Biotin; 1SWK; 1SWN; 1SWR; Biodermatin; Bios H; Bios II; D(+)-Biotin; D-Biotin factor S; delta-(+)-Biotin; delta-Biotin; delta-Biotin factor S; Factor S; Factor S (vitamin); Hexahydro-2-oxo-1H-thieno(3,4-D)imidazole-4-pentanoate; Hexahydro-2-oxo-1H-thieno(3,4-D)imidazole-4-pentanoic acid; Hexahydro-2-oxo-[3as-(3aa,4b,6aa)]-1H-thieno[3,4-D]imidazole-4-pentanoate; Hexahydro-2-oxo-[3as-(3aa,4b,6aa)]-1H-thieno[3,4-D]imidazole-4-pentanoic acid; Hexahydro-2-oxo-[3as-(3alpha,4beta,6alpha)]-1H-thieno[3,4-D]imidazole-4-pentanoate; Hexahydro-2-oxo-[3as-(3alpha,4beta,6alpha)]-1H-thieno[3,4-D]imidazole-4-pentanoic acid; Lutavit H2; Meribin; Rovimix H 2; Vitamin-H; Biotin hermes brand; Biotin roche brand; Biotin simons brand; Biotin strathmann brand; Biotin ziethen brand; Biotin ratiopharm; Roche brand OF biotin; Roche, biotine; E+b pharma brand OF biotin; Medobiotin; Biokur; Biotinratiopharm; Gelfert, biotin; Hermes brand OF biotin; Hermes, biotin; Medopharm brand OF biotin; Ratiopharm brand OF biotin; Biocur brand OF biotin; Biotin dermapharm brand; Biotine roche; Deacura; Dermapharm brand OF biotin; Gabunat; Medebiotin; Rombellin; Ziethen brand OF biotin; Biotin biocur brand; Biotin gelfert; Biotin hermes; Biotin medopharm brand; Biotin ratiopharm brand; Biotin-ratiopharm; H, Vitamin; Medea brand OF biotin sodium salt; Simons brand OF biotin; Strathmann brand OF biotin"
