,MASS,COMMON_NAME,FORMULA
25,300.2664,(R)-10-hydroxystearic acid;12R-hydroxy-octadecanoic acid;13R-hydroxy-octadecanoic acid;14-hydroxy stearic acid;15-hydroxy stearic acid;16-hydroxy stearic acid;17-hydroxy stearic acid;18-hydroxy stearic acid;2R-hydroxy-stearic acid;3-hydroxy-16-methyl-heptadecanoic acid;3R-hydroxy-octadecanoic acid;9R-hydroxy-octadecanoic acid;9S-hydroxy-octadecanoic acid;DL-11-hydroxy stearic acid;DL-12-hydroxy stearic acid;DL-13-hydroxy stearic acid;DL-2-hydroxy stearic acid;DL-3-hydroxy stearic acid;DL-4-hydroxy stearic acid;DL-5-hydroxy stearic acid;DL-6-hydroxy stearic acid;DL-7-hydroxy stearic acid;DL-8-hydroxy stearic acid;DL-9-hydroxy stearic acid;Rosilic acid,C18H36O3
26,308.1988,16-A1-PhytoP;16-B1-PhytoP;16-J1-PhytoP;16-epi-16-A1-PhytoP;16-epi-16-J1-PhytoP;9-A1-PhytoP;9-B1-PhytoP;9-J1-PhytoP;9-L1-PhytoP;9-epi-9-A1-PhytoP;9-epi-9-J1-PhytoP;Cymatherol A;Cymatherol B;ent-16-A1-PhytoP;ent-16-B1-PhytoP;ent-16-J1-PhytoP;ent-16-epi-16-A1-PhytoP;ent-16-epi-16-J1-PhytoP;ent-9-A1-PhytoP;ent-9-B1-PhytoP;ent-9-J1-PhytoP;ent-9-L1-PhytoP;ent-9-epi-9-A1-PhytoP;ent-9-epi-9-J1-PhytoP,C18H28O4
27,310.2144,"12-HpOTrE;13-HpOTrE;13S-HpOTrE;13S-HpOTrE(gamma);15,16-EpODE;16-HpOTrE;16-L1-PhytoP;7S,8S-DiHOTrE;9,10-epoxy-13-oxo-11-octadecenoic acid;9-HpOTrE;9-oxo-12,13-epoxy-10-octadecenoic acid;9H-12(13)-EpODE;9S-HpOTrE;9S-hydroxy-10S,11S-epoxy-12Z,15Z-octadecadienoic acid;Plasmodiophorol A;Plasmodiophorol B;ent-16-L1-PhytoP",C18H30O4
28,312.2301,"-;10,13-dihydroxy-9Z,12Z-octadecadienoic acid;10-HpODE;10-oxo-13-hydroxy-11-octadecenoic acid;10R-HpODE;10S,11S-epoxy-9S-hydroxy-12Z-octadecenoic acid;10S-HpODE;11S-HpODE;12,13-epoxy-11-hydroxy-9-octadecenoic acid;12-HpODE;12-oxo-13-hydroxy-9-octadecenoic acid;12-oxo-13-hydroxy-9Z-oleic acid;12R,13S-epoxy-9S-hydroxy-10E-octadecenoic acid;13R-HPODE;13S-HpODE;14-HpODE;5S,8R-DiHODE;7S,8S-DiHODE;8,13-DiHODE;8-HpODE;8R,11S-DiHODE;8R-HpODE;9,10-dioxo-octadecanoic acid;9,10-epoxy-11-hydroxy-12-octadecenoic acid;9,10-epoxy-13-hydroxy-11-octadecenoic acid;9,14-DiHODE;9-hydroxy-10-oxo-12-octadecenoic acid;9-hydroxy-10-oxo-12Z-octadecenoic acid;9-hydroxy-12,13-epoxy-10-octadecenoic acid;9-hydroxy-12-oxo-10-octadecenoic acid;9-hydroxy-13-oxo-10-octadecenoic acid;9-oxo-13-hydroxy-11-octadecenoic acid;9S-HpODE;E,E-13-HpODE;E,E-9-HpODE;Puna'auic acid;alpha-12,13-DiHODE;alpha-15,16-DiHODE;alpha-9,10-DiHODE;gamma- 12,13-DiHODE;gamma- 6,7-DiHODE;gamma- 9,10-DiHODE",C18H32O4
29,314.2457,"10-HpOME;10R-HpOME(11Z);10S-HpOME;11-HpOME;11-HpOME(9Z);11R-HpOME;12,13-DiHOME;12,13-DiHOME(9);12,13-Dihydroxyoleic acid;12-HpOME(10E);12R-HpOME(13E);12R-HpOME(13Z);12S-HpOME(13E);12S-HpOME(13Z);13R-HpOME(11E);13S-HpOME(11E);14R-HpOME(12E);14S-HpOME(12E);18-hydroxy-9R,10S-epoxy-stearic acid;18-hydroxy-9S,10R-epoxy-stearic acid;5S,8R-DiHOME;6-HpOME(7E);7,10-dihydroxy-8E-octadecenoic acid;7-HpOME(5E);7S,10S-diHOME;7S,8S-DiHOME(9Z);8-HpOME;8-HpOME(6E);8R,11S-DiHOME;8R-HpOME;9,10-DiHOME;9,10-DiHOME(12);9,13-DiHOME(10);9,13-DiHOME(11);9-HpOME;9-HpOME(7E);Turneroic acid",C18H34O4
30,316.2614,"(9S,10S)-9,10-dihydroxyoctadecanoic acid;10,11-dihydroxy stearic acid;11,12-dihydroxy stearic acid;12,13-dihydroxy stearic acid;15,16-dihydroxy-octadecanoic acid;2,3-dihydroxy stearic acid;4,14-dihydroxy-octadecanoic acid;5,6-dihydroxy stearic acid;6,7-dihydroxy stearic acid;7,8-dihydroxy stearic acid;8,9-dihydroxy stearic acid;9,10-dihydroxystearic acid;9,12-dihydroxy stearic acid;9,14-dihydroxy-octadecanoic acid;9R,10S-dihydroxy-stearic acid;9S,10R-dihydroxy-stearic acid",C18H36O4
31,318.2704,"12,13 diHOME-(d4);9,10-diHOME-(d4)",C18H30D4O4
32,320.2351,(E)-Stellettic acid B;(Z)-Stellettic acid B,C20H32O3
33,322.2508,Stellettic acid A,C20H34O3
34,323.2097,N-jasmonoyl-isoleucine,C18H29NO4
35,324.1937,"12-oxo-14,18-dihydroxy-9Z,13E,15Z-octadecatrienoic acid;Cibaric acid",C18H28O5
36,325.2253,"N-[9,10-Dihydrojasmonoyl]isoleucine",C18H31NO4
37,326.2093,"(9Z,11E)-12-((3S,5R)-5-((R)-1-hydroxypropyl)-1,2-dioxolan-3-yl)dodeca-9,11-dienoic acid;(9Z,11E)-12-((3S,5S)-5-((S)-1-hydroxypropyl)-1,2-dioxolan-3-yl)dodeca-9,11-dienoic acid;-;16-D1c-PhytoP;16-D1t-PhytoP;16-E1c-PhytoP;16-E1t-PhytoP;16-epi-16-D1c-PhytoP;16-epi-16-D1t-PhytoP;16-epi-16-E1c-PhytoP;16-epi-16-E1t-PhytoP;2R-HpOTrE;9-D1c-PhytoP;9-D1t-PhytoP;9-E1c-PhytoP;9-E1t-PhytoP;9-epi-9-D1c-PhytoP;9-epi-9-D1t-PhytoP;9-epi-9-E1c-PhytoP;9-epi-9-E1t-PhytoP;9K,12,13-diHODE;ent-16-D1c-PhytoP;ent-16-D1t-PhytoP;ent-16-E1c-PhytoP;ent-16-E1t-PhytoP;ent-16-epi-16-D1c-PhytoP;ent-16-epi-16-D1t-PhytoP;ent-16-epi-16-E1c-PhytoP;ent-16-epi-16-E1t-PhytoP;ent-9-D1c-PhytoP;ent-9-D1t-PhytoP;ent-9-E1c-PhytoP;ent-9-E1t-PhytoP;ent-9-epi-9-D1c-PhytoP;ent-9-epi-9-D1t-PhytoP;ent-9-epi-9-E1c-PhytoP;ent-9-epi-9-E1t-PhytoP",C18H30O5
38,328.225,"-;11-hydroperoxy-12,13-epoxy-9-octadecenoic acid;16-F1-PhytoP;16-F1c-PhytoP;16-F1t-PhytoP;16-epi-16-F1c-PhytoP;16-epi-16-F1t-PhytoP;9,12,13,TriHODE;9-F1-PhytoP;9-F1c-PhytoP;9-F1t-PhytoP;9-epi-9-F1c-PhytoP;9-epi-9-F1t-PhytoP;9-hydroperoxy-12,13-epoxy-10-octadecenoic acid;9R,12R,13S-Trihydroxy-10E,15Z-octadecadienoic acid;9R,12S,13S-Trihydroxy-10E,15Z-octadecadienoic acid;9S,10S,11R-trihydroxy-12Z,15Z-octadecadienoic acid;9S,12S,13S-trihydroxy-10E,15Z-octadecadienoic acid;Fulgidic acid;Plasmodiophorol C;ent-16-F1c-PhytoP;ent-16-F1t-PhytoP;ent-16-epi-16-F1c-PhytoP;ent-16-epi-16-F1t-PhytoP;ent-9-F1c-PhytoP;ent-9-F1t-PhytoP;ent-9-epi-9-F1c-PhytoP;ent-9-epi-9-F1t-PhytoP",C18H32O5
39,330.2406,"-;11,12,13-TriHOME;5,8,12-TriHOME(9);9,10,13-TriHOME(11);9,10,18-TriHOME(12);9,10,18-TriHOME(12Z);9,10,18-trihydroxy-12Z-octadecenoic acid;9,12,13-TriHOME;9,12,13-TriHOME(10);9R,10R,13R-trihydroxyoctadec-11E-enoic acid;9R,10R,13S-trihydroxyoctadec-11E-enoic acid;9R,10S,13R-trihydroxyoctadec-11E-enoic acid;9R,10S,13S-trihydroxyoctadec-11E-enoic acid;9R,12R,13R-trihydroxyoctadec-10E-enoic acid;9R,12R,13S-trihydroxyoctadec-10E-enoic acid;9R,12S,13R-trihydroxyoctadec-10E-enoic acid;9R,12S,13S-trihydroxyoctadec-10E-enoic acid;9S,10R,13R-trihydroxyoctadec-11E-enoic acid;9S,10R,13S-trihydroxyoctadec-11E-enoic acid;9S,10S,11R-trihydroxy-12Z-octadecenoic acid;9S,10S,13R-trihydroxyoctadec-11E-enoic acid;9S,10S,13S-trihydroxyoctadec-11E-enoic acid;9S,12R,13R-trihydroxyoctadec-10E-enoic acid;9S,12R,13S-trihydroxyoctadec-10E-enoic acid;Dihydromalyngic acid",C18H34O5
40,332.2563,"18-hydroxy-9S,10R-dihydroxy-stearic acid;9R,10S,18-trihydroxy-stearic acid;Phloionolic acid",C18H36O5
41,342.2406,13-hydroxy-9-methoxy-10-oxooctadec-11-enoic acid,C19H34O5
42,344.2199,"(10R,13R,16R)-d14-9-PhytoF[9R,12R];(10R,13R,16R)-d14-9-PhytoF[9R,12S];(10R,13R,16R)-d14-9-PhytoF[9S,12R];(10R,13R,16R)-d14-9-PhytoF[9S,12S];(10R,13R,16S)-d14-9-PhytoF[9R,12R];(10R,13R,16S)-d14-9-PhytoF[9R,12S];(10R,13R,16S)-d14-9-PhytoF[9S,12R];(10R,13R,16S)-d14-9-PhytoF[9S,12S];(10R,13S,16R)-d14-9-PhytoF[9R,12R];(10R,13S,16R)-d14-9-PhytoF[9R,12S];(10R,13S,16R)-d14-9-PhytoF[9S,12R];(10R,13S,16R)-d14-9-PhytoF[9S,12S];(10R,13S,16S)-d14-9-PhytoF[9R,12R];(10R,13S,16S)-d14-9-PhytoF[9R,12S];(10R,13S,16S)-d14-9-PhytoF[9S,12R];(10R,13S,16S)-d14-9-PhytoF[9S,12S];(10S,13R,16R)-d14-9-PhytoF[9R,12R];(10S,13R,16R)-d14-9-PhytoF[9R,12S];(10S,13R,16R)-d14-9-PhytoF[9S,12R];(10S,13R,16R)-d14-9-PhytoF[9S,12S];(10S,13R,16S)-d14-9-PhytoF[9R,12R];(10S,13R,16S)-d14-9-PhytoF[9R,12S];(10S,13R,16S)-d14-9-PhytoF[9S,12R];(10S,13R,16S)-d14-9-PhytoF[9S,12S];(10S,13S,16R)-d14-9-PhytoF[9R,12R];(10S,13S,16R)-d14-9-PhytoF[9R,12S];(10S,13S,16R)-d14-9-PhytoF[9S,12R];(10S,13S,16R)-d14-9-PhytoF[9S,12S];(10S,13S,16S)-d14-9-PhytoF[9R,12R];(10S,13S,16S)-d14-9-PhytoF[9R,12S];(10S,13S,16S)-d14-9-PhytoF[9S,12R];(10S,13S,16S)-d14-9-PhytoF[9S,12S];(9R,12R,15R)-d10-13-PhytoF[13R,16R];(9R,12R,15R)-d10-13-PhytoF[13R,16S];(9R,12R,15R)-d10-13-PhytoF[13S,16R];(9R,12R,15R)-d10-13-PhytoF[13S,16S];(9R,12R,15S)-d10-13-PhytoF[13R,16R];(9R,12R,15S)-d10-13-PhytoF[13R,16S];(9R,12R,15S)-d10-13-PhytoF[13S,16R];(9R,12R,15S)-d10-13-PhytoF[13S,16S];(9R,12R,16R)-d14-10-PhytoF[10R,13R];(9R,12R,16R)-d14-10-PhytoF[10R,13S];(9R,12R,16R)-d14-10-PhytoF[10S,13R];(9R,12R,16R)-d14-10-PhytoF[10S,13S];(9R,12R,16S)-d14-10-PhytoF[10R,13R];(9R,12R,16S)-d14-10-PhytoF[10R,13S];(9R,12R,16S)-d14-10-PhytoF[10S,13R];(9R,12R,16S)-d14-10-PhytoF[10S,13S];(9R,12S,15R)-d10-13-PhytoF[13R,16R];(9R,12S,15R)-d10-13-PhytoF[13R,16S];(9R,12S,15R)-d10-13-PhytoF[13S,16R];(9R,12S,15R)-d10-13-PhytoF[13S,16S];(9R,12S,15S)-d10-13-PhytoF[13R,16R];(9R,12S,15S)-d10-13-PhytoF[13R,16S];(9R,12S,15S)-d10-13-PhytoF[13S,16R];(9R,12S,15S)-d10-13-PhytoF[13S,16S];(9R,12S,16R)-d14-10-PhytoF[10R,13R];(9R,12S,16R)-d14-10-PhytoF[10R,13S];(9R,12S,16R)-d14-10-PhytoF[10S,13R];(9R,12S,16R)-d14-10-PhytoF[10S,13S];(9R,12S,16S)-d14-10-PhytoF[10R,13R];(9R,12S,16S)-d14-10-PhytoF[10R,13S];(9R,12S,16S)-d14-10-PhytoF[10S,13R];(9R,12S,16S)-d14-10-PhytoF[10S,13S];(9R,13R,16R)-d10-12-PhytoF[12R,15R];(9R,13R,16R)-d10-12-PhytoF[12R,15S];(9R,13R,16R)-d10-12-PhytoF[12S,15R];(9R,13R,16R)-d10-12-PhytoF[12S,15S];(9R,13R,16S)-d10-12-PhytoF[12R,15R];(9R,13R,16S)-d10-12-PhytoF[12R,15S];(9R,13R,16S)-d10-12-PhytoF[12S,15R];(9R,13R,16S)-d10-12-PhytoF[12S,15S];(9R,13S,16R)-d10-12-PhytoF[12R,15R];(9R,13S,16R)-d10-12-PhytoF[12R,15S];(9R,13S,16R)-d10-12-PhytoF[12S,15R];(9R,13S,16R)-d10-12-PhytoF[12S,15S];(9R,13S,16S)-d10-12-PhytoF[12R,15R];(9R,13S,16S)-d10-12-PhytoF[12R,15S];(9R,13S,16S)-d10-12-PhytoF[12S,15R];(9R,13S,16S)-d10-12-PhytoF[12S,15S];(9S,12R,15R)-d10-13-PhytoF[13R,16R];(9S,12R,15R)-d10-13-PhytoF[13R,16S];(9S,12R,15R)-d10-13-PhytoF[13S,16R];(9S,12R,15R)-d10-13-PhytoF[13S,16S];(9S,12R,15S)-d10-13-PhytoF[13R,16R];(9S,12R,15S)-d10-13-PhytoF[13R,16S];(9S,12R,15S)-d10-13-PhytoF[13S,16R];(9S,12R,15S)-d10-13-PhytoF[13S,16S];(9S,12R,16R)-d14-10-PhytoF[10R,13R];(9S,12R,16R)-d14-10-PhytoF[10R,13S];(9S,12R,16R)-d14-10-PhytoF[10S,13R];(9S,12R,16R)-d14-10-PhytoF[10S,13S];(9S,12R,16S)-d14-10-PhytoF[10R,13R];(9S,12R,16S)-d14-10-PhytoF[10R,13S];(9S,12R,16S)-d14-10-PhytoF[10S,13R];(9S,12R,16S)-d14-10-PhytoF[10S,13S];(9S,12S,15R)-d10-13-PhytoF[13R,16R];(9S,12S,15R)-d10-13-PhytoF[13R,16S];(9S,12S,15R)-d10-13-PhytoF[13S,16R];(9S,12S,15R)-d10-13-PhytoF[13S,16S];(9S,12S,15S)-d10-13-PhytoF[13R,16R];(9S,12S,15S)-d10-13-PhytoF[13R,16S];(9S,12S,15S)-d10-13-PhytoF[13S,16R];(9S,12S,15S)-d10-13-PhytoF[13S,16S];(9S,12S,16R)-d14-10-PhytoF[10R,13R];(9S,12S,16R)-d14-10-PhytoF[10R,13S];(9S,12S,16R)-d14-10-PhytoF[10S,13R];(9S,12S,16R)-d14-10-PhytoF[10S,13S];(9S,12S,16S)-d14-10-PhytoF[10R,13R];(9S,12S,16S)-d14-10-PhytoF[10R,13S];(9S,12S,16S)-d14-10-PhytoF[10S,13R];(9S,12S,16S)-d14-10-PhytoF[10S,13S];(9S,13R,16R)-d10-12-PhytoF[12R,15R];(9S,13R,16R)-d10-12-PhytoF[12R,15S];(9S,13R,16R)-d10-12-PhytoF[12S,15R];(9S,13R,16R)-d10-12-PhytoF[12S,15S];(9S,13R,16S)-d10-12-PhytoF[12R,15R];(9S,13R,16S)-d10-12-PhytoF[12R,15S];(9S,13R,16S)-d10-12-PhytoF[12S,15R];(9S,13R,16S)-d10-12-PhytoF[12S,15S];(9S,13S,16R)-d10-12-PhytoF[12R,15R];(9S,13S,16R)-d10-12-PhytoF[12R,15S];(9S,13S,16R)-d10-12-PhytoF[12S,15R];(9S,13S,16R)-d10-12-PhytoF[12S,15S];(9S,13S,16S)-d10-12-PhytoF[12R,15R];(9S,13S,16S)-d10-12-PhytoF[12R,15S];(9S,13S,16S)-d10-12-PhytoF[12S,15R];(9S,13S,16S)-d10-12-PhytoF[12S,15S];delta10-12-PhytoF;delta10-13-PhytoF;delta14-10-PhytoF;delta14-9-PhytoF",C18H32O6
43,345.194,N-jasmonoyl-dopamine,C20H27NO4
44,346.2355,"9,10-dihydroxy-13-hydroperoxy-11-octadecenoic acid;9-hydroperoxy-12,13-dihydroxy-10-octadecenoic acid",C18H34O6
45,348.2512,Sativic acid,C18H36O6
46,373.1889,N-jasmonoyl-L-tyrosine,C21H27NO5
47,386.1941,12-hydroxyjasmonic acid 12-O-beta-D-glucoside,C19H30O8
48,389.1838,N-jasmonoyl-L-dopa,C21H27NO6
49,390.189,"(-)-11-hydroxy-9,10-dihydrojasmonic acid 11-beta-D-glucoside",C18H30O9
50,405.2879,12-oxo-PDA-Ile,C24H39NO4
51,446.2668,Solacetal B,C26H38O6
52,476.2774,Solacetal A,C27H40O7
53,478.2931,Solacetal C,C27H42O7
54,508.3036,Solacetal D,C28H44O8
