,MASS,COMMON_NAME,FORMULA
17,112.0524,"(2Z,4Z)-hexa-2,4-dienoic acid;3,5-hexadienoic acid;3-hexynoic acid;4-hexynoic acid;5-hexynoic acid;Aleprolic acid;Sorbic acid;hexa-2,4-dienoic acid",C6H8O2
18,114.0317,3-oxo-4-pentenoic acid,C5H6O3
19,114.0681,"2,2-dimethyl-3-butenoic acid;2-Methyl-2-pentenoic acid;2-Methyl-4-pentenoic acid;2Z-Hexenoic acid;3-Methyl-3Z-Pentenoic Acid;3-isopropyl acrylic acid;3-methyl-2Z-pentenoic acid;3-methyl-4-pentenoic acid;4-Methyl-2-pentenoic acid;4-methyl-4-pentenoic acid;Hydrosorbic acid;Isohydrosorbic acid;Pyroterebic acid;cis-hex-3-enoic acid;delta-hexenoic acid;gamma-hexenoic acid;trimethyl acrylic acid",C6H10O2
20,116.0473,2-keto valeric acid;2methyl-3-ketovaleric acid;3-keto valeric acid;3-methyl-2-oxo-butanoic acid;5-oxo-pentanoic acid;Levulinic acid,C5H8O3
21,116.0837,"2-methyl valeric acid;3,3-dimethyl-butanoic acid;3-methyl valeric acid;Caproic acid;Isocaproic acid;diethyl acetic acid;dimethyl ethyl acetic acid",C6H12O2
22,117.0426,2S-amino-3-oxo-butanoic acid,C4H7NO3
23,117.079,2-Amino-3-methylbutanoic acid;2S-amino-pentanoic acid;4-amino-pentanoic acid;4R-aminopentanoic acid;4S-aminopentanoic acid;5-amino-pentanoic acid,C5H11NO2
24,118.0266,Methylmalonic acid;Succinic acid;xi-3-Hydroxy-2-oxobutanoic acid,C4H6O4
25,118.063,"2-Hydroxy-3-methylbutyric acid;2-ethyl-hydracrylic acid;2-hydroxy-2-methyl-butyric acid;2-hydroxy-3-methyl-butyric acid;2-methyl-3-hydroxybutyric acid;3-Hydroxy-2-methyl-[R-(R,S)]-butanoic acid;3-Hydroxy-2-methyl-[S-(R,R)]-butanoic acid;3-hydroxy valeric acid;3-hydroxy-2-methyl-[R-(R,S)]-butanoic acid;3-hydroxy-isovaleric acid;4-hydroxy-isovaleric acid;4-hydroxy-valeric acid;5-hydroxy valeric acid;DL-2-hydroxy valeric acid",C5H10O3
26,118.0742,"2,4-diamino-butyric acid",C4H10N2O2
27,120.0245,3-methyl-thiopropionic acid,C4H8O2S
28,120.0423,"(S)-3,4-Dihydroxybutyric acid;2,4-dihydroxy-butanoic acid;3S,4-dihydroxy-butyric acid;4-deoxy-erythronic acid;a,b-dihydroxy-isobutyric acid",C4H8O4
29,124.0524,"cis,trans-hepta-2,4,6-trienoic acid;trans,trans-hepta-2,4,6-trienoic acid",C7H8O2
30,126.0681,"3-heptynoic acid;4-Methyl-3Z,5-hexadienoic acid;4-heptynoic acid;6-heptynoic acid",C7H10O2
31,127.9432,Dichloroacetic acid,C2H2Cl2O2
32,128.011,Glutinic acid,C5H4O4
33,128.0473,"(2Z,4Z)-2-hydroxyhexa-2,4-dienoic acid;2-Oxo-4E-hexenoic acid;6-hydroxy-2-hexynoic acid;C11354",C6H8O3
34,128.0586,2-amino-4-cyano-butanoic acid;4-amino-4-cyano-butanoic acid,C5H8N2O2
35,128.0837,"2,2-dimethyl-4-pentenoic acid;2,4-Dimethyl-2-pentenoic acid;2-butyl acrylic acid;2-isopropyl trans-crotonic acid;2-methyl-2E-hexenoic acid;2-methyl-2Z-hexenoic acid;3-Methyl-2E-hexenoic acid;3-Methyl-2Z-hexenoic acid;3-isopropyl-3-butenoic acid;4,4-dimethyl-2E-pentenoic acid;4,4-dimethyl-2Z-pentenoic acid;4Z-heptenoic acid;5-methyl-5-hexenoic acid;alpha-heptenoic acid;beta-heptenoic acid;delta-heptenoic acid;epsilon-heptenoic acid;gamma-heptenoic acid",C7H12O2
36,128.1201,oct-1-en-3S-ol,C8H16O
37,130.0266,Citraconic acid;Glutaconic acid;Itaconic acid;Mesaconic acid;cis-Glutaconic acid,C5H6O4
38,130.063,2-keto-n-caproic acid;2oxo-3R-methyl-pentanoic acid;3-keto-n-caproic acid;3-oxo-4-methyl-pentanoic acid;3S-methyl-2-oxo-pentanoic acid;4-keto-n-caproic acid;5-keto-n-caproic acid,C6H10O3
39,130.0994,"2-ethyl-2-methyl-butanoic acid;2-methyl-hexanoic acid;3,4-dimethyl valeric acid;3-methyl-hexanoic acid;4,4-dimethyl valeric acid;4-methyl-hexanoic acid;5-methyl-hexanoic acid;Heptylic acid;alpha,alpha-dimethyl valeric acid;alpha-ethyl valeric acid;beta,beta-dimethyl valeric acid",C7H14O2
40,131.0219,Iminoaspartic acid,C4H5NO4
41,131.0582,2-amino-4-oxo-pentanoic acid;2-oxo-5-amino-pentanoic acid;5-amino-levulinic acid,C5H9NO3
42,131.0946,2-Amino-4-methylpentanoic acid;2S-Amino-3S-methylpentanoic acid;2S-amino-hexanoic acid;6-amino-hexanoic acid,C6H13NO2
43,132.0059,2-hydroxy-2-butenedioic acid;Oxalacetic acid,C4H4O5
44,132.0211,"2,4,6-Octatriynoic acid",C8H4O2
45,132.0423,(S)-2-Acetolactate;(S)-4-hydroxy-2-oxopentanoic acid;2-Acetolactate;2-Hydroxy-4-oxopentanoic acid;3-hydroxy-3-methyl-2-oxo-butanoic acid;Ethylmalonic acid;Methylsuccinic acid;dimethyl-malonic acid,C5H8O4
46,132.0786,"(2R,3S)-2-hydroxy-3-methylpentanoic acid;(2S,3R)-3-hydroxy-2-methylpentanoic acid;(S)-3-hydroxyhexanoic acid;2-ethyl-2-hydroxy-butyric acid;2-hydroxy-3-methyl-pentanoic acid;3R-hydroxy-hexanoic acid;5-hydroxy caproic acid;5R-hydroxy-hexanoic acid;6-hydroxy caproic acid;D-Leucic acid;DL-2-hydroxy caproic acid;DL-3-hydroxy caproic acid;DL-4-hydroxy caproic acid;L-Isoleucic acid;Leucinic acid;hydroxy-isocaproic acid",C6H12O3
47,132.0899,"2,5-Diaminopentanoic acid",C5H12N2O2
48,134.0368,"6E-Octene-2,4-diynoic acid;6Z-Octene-2,4-diynoic acid",C8H6O2
49,134.0579,"(R)-2,3-Dihydroxy-isovalerate;2,3-Dihydroxy-2-methylbutanoic acid;2,3-dihydroxy-valeric acid",C5H10O4
50,135.0532,"(+)-threo-2-Amino-3,4-dihydroxybutanoic acid",C4H9NO4
51,136.0291,5-chloropentanoic acid,C5H9O2Cl
52,137.9316,2-bromoacetic acid,C2H3BrO2
53,139.9432,"(Z)-2,3-dichloroacrylic acid;3,3-dichloroacrylic acid",C3H2Cl2O2
54,140.0837,"2-octynoic acid;2E,7-Octadienoic acid;4Z,7-octadienoic acid;5,7-octadienoic acid;7-octynoic acid;Alepramic acid",C8H12O2
55,141.0426,2-aminomuconic acid semialdehyde,C6H7NO3
56,141.9588,"3,3-dichloro-propionic acid",C3H4Cl2O2
57,142.0266,"(2E,4Z)-2-hydroxy-6-oxohexa-2,4-dienoic acid;(2E,4Z)-4-hydroxy-6-oxohexa-2,4-dienoic acid;2-hydroxy-6-oxohexa-2,4-dienoic acid;cis,cis-muconic acid;trans-trans-muconic acid",C6H6O4
58,142.063,7-hydroxy-5-heptynoic acid,C7H10O3
59,142.0994,"(3E)-2-Propylpent-3-enoic acid;(3Z)-2-Propylpent-3-enoic acid;(E)-4-Octenoic acid;2,4-Dimethyl-2-hexenoic acid;2-ene-Valproic acid;2-ethyl-3E-hexenoic acid;2-methyl-2E-heptenoic acid;3-Methyl-2E-heptenoic acid;3-Methyl-2Z-heptenoic acid;3-Methyl-3E-heptenoic acid;3-Methyl-3Z-heptenoic acid;3-Methyleneheptanoic acid;3-tert-butyl-3-butenoic acid;4-ene-Valproic acid;6-methyl-5-heptenoic acid;7-octenoic acid;cis-alpha-octenoic acid;cis-beta-octenoic acid;cis-delta-octenoic acid;cis-epsilon-octenoic acid;cis-gamma-octenoic acid;trans-alpha-octenoic acid;trans-beta-octenoic acid;trans-delta-octenoic acid;trans-epsilon-octenoic acid",C8H14O2
60,144.0423,(E)-hex-2-enedioic acid;2-methylideneglutaric acid;2E-methyl-glutaconic acid;3-hexenedioic acid;3E-methylglutaconic acid,C6H8O4
61,144.0786,2-Keto-n-heptylic acid;3-butyrl propionic acid;4-propionyl butyric acid;5-aceto valeric acid;n-valeryl acetic acid,C7H12O3
62,144.115,"2,2-dimethyl-hexanoic acid;2-Methylheptanoic acid;2-ethyl-2-methyl valeric ccid;3-methyl-heptanoic acid;3R-Methylheptanoic acid;4-ethyl-hexanoic acid;5-methyl-heptanoic acid;Caprylic acid;Isocaprylic acid;Valproic acid;alpha-ethyl caproic acid",C8H16O2
63,145.0739,3-oxo-5S-amino-hexanoic acid,C6H11NO3
64,145.1103,2-amino-heptanoic acid;2R-aminoheptanoic acid;2S-aminoheptanoic acid,C7H15NO2
65,146.0579,"(R)-3-hydroxy-3-methyl-2-oxopentanoic acid;(R)-4-Dehydropantoate;(S)-3-hydroxy-3-methyl-2-oxopentanoic acid;(S)-4-hydroxy-2-oxohexanoic acid;2,2-dimethyl-succinic acid;2-methyl-glutaric acid;2-oxo-4-hydroxy-hexanoic acid;2S-acetyl-2-hydroxy-butanoic acid;3-hydroxy-3-methyl-2-oxo-pentanoic acid;Acetohydroxybutyrate;Adipic acid;Methylglutaric acid",C6H10O4
66,146.0943,2-hydroxy enanthoic acid;4-hydroxy enanthoic acid;6-hydroxy-heptanoic acid;6R-hydroxy-heptanoic acid;delta-hydroxy enanthoic acid;omega-hydroxy enanthoic acid,C7H14O3
67,147.0895,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",C6H13NO3
68,148.0008,dihydroxy-fumaric acid,C4H4O6
69,148.0194,2-oxo-4-methylthio-butanoic acid,C5H8O3S
70,148.0372,2-dehydro-3-deoxy-D-arabinonic acid;2-dehydro-3-deoxy-L-arabinonic acid;2-hydroxyglutaric acid,C5H8O5
71,148.0736,"(R) 2,3-Dihydroxy-3-methylvalerate;2,3-Dihydroxy-3-methylpentanoic acid;Mevalonic acid",C6H12O4
72,149.9316,3-bromo-2E-acrylic acid,C3H3BrO2
73,150.0351,2-Hydroxy-4-(methylthio)butanoic acid,C5H10O3S
74,150.0528,2-Deoxyribonic acid;2-deoxy-ribonic acid,C5H10O5
75,154.0994,"2,6-nonadienoic acid;2-nonynoic acid;2E,6Z-nonadienoic acid;2Z,4E-nonadienoic acid;4-nonynoic acid;5,7-nonadienoic acid;5-nonynoic acid;6-nonynoic acid;7-nonynoic acid;8-nonynoic acid;Dendryphiellic acid A",C9H14O2
76,156.0786,"5-oxo-7-octenoic acid;8-hydroxy-5,6-Octadienoic acid",C8H12O3
77,156.115,"2,6-Dimethyl-5-heptenoic acid;2-amyl 3-butenoic acid;2E-nonenoic acid;3Z-nonenoic acid;4E-nonenoic acid;6-methyl-5-octenoic acid;6E-nonenoic acid;6Z-Nonenoic acid;8-nonylenic acid;alpha-nonylenic acid;beta-nonylenic acid",C9H16O2
78,157.0375,2-amino-muconic acid,C6H7NO4
79,158.0215,"(Z)-5-oxohex-2-enedioic acid;2-methylene-4-oxo-pentanedioic acid;3-hydroxy-cis,cis-muconic acid;fumarylacetic acid",C6H6O5
80,158.0368,Dehydromatricaric acid ,C10H6O2
81,158.0579,hept-2-enedioic acid,C7H10O4
82,158.0943,2-keto-n-caprylic acid;3-keto-n-caprylic acid;4-keto-n-caprylic acid;5-Keto-n-caprylic acid;6-keto-n-caprylic acid;7-Formylheptanoic acid;7-keto-n-caprylic acid;Mycinonic acid I,C8H14O3
83,158.1307,"2-isopropyl-hexanoic acid;2-methyl-octanoic acid;3,5,5-trimethyl-hexanoic acid;3-methyl-octanoic acid;4-methyl-octanoic acid;5-methyl-octanoic acid;6S-methyl-octanoic acid;7:0(6Me,6Me);Anteisononanoic acid;Isononanoic acid;Pelargonic acid",C9H18O2
84,159.0895,5-Acetamidovalerate,C7H13NO3
85,159.1259,3-amino-octanoic acid;8-aminocaprylic acid;DL-2-amino-octanoic acid,C8H17NO2
86,160.0372,3-oxo-adipic acid;Oxoadipic acid,C6H8O5
87,160.0524,"Matricaric acid;Z,E-Matricaric acid;Z,Z-Matricaric acid;methyl 2Z,8Z-nonadien-4,6-diynoate",C10H8O2
88,160.0736,"3,3-dimethyl-glutaric acid;3-methyl-adipic acid;Pimelic acid",C7H12O4
89,160.1099,(S)-3-hydroxyoctanoic acid;2-hydroxy caprylic acid;2R-hydroxy-octanoic acid;3-Hydroxyvalproic acid;3-hydroxy caprylic acid;3-hydroxy-isoheptanoic acid;3R-hydroxy-octanoic acid;4-Hydroxyvalproic acid;4-hydroxy-octanoic acid;4R-hydroxy-octanoic acid;5-hydroxy-octanoic acid;6-hydroxy caprylic acid;7-hydroxy-octanoic acid;7R-hydroxy-octanoic acid;7S-hydroxy-octanoic acid;8-hydroxy caprylic acid,C8H16O3
90,161.0688,Aminoadipic acid,C6H11NO4
91,162.0448,7-chloro-2E-heptenoic acid,C7H11ClO2
92,162.0528,"(R)-2-ethylmalic acid;2,3-dimethylmalic acid;2-Hydroxyadipic acid;2S-hydroxyadipic acid;3-hydroxy-adipic acid;3-hydroxymethyl-glutaric acid",C6H10O5
93,162.0681,8Z-Dihydromatricaria acid;cis-Lachnophyllic acid,C10H10O2
94,163.0667,S-(2-carboxypropyl)-Cysteamine,C6H13NO2S
95,163.9473,2-bromo-2-butenoic acid,C4H5BrO2
96,164.0473,"9-hydroxy-7E-Nonene-3,5-diynoic acid;9-hydroxy-7Z-Nonene-3,5-diynoic acid",C9H8O3
97,164.0685,Digitoxic acid,C6H12O5
98,164.0837,"2,4-decadiynoic acid",C10H12O2
99,165.9629,3S-bromobutanoic acid,C4H7BrO2
100,166.0994,"2,4,7-Decatrienoic acid;2E,4E,6Z-Decatrienoic acid;2E,6E,8E-decatrienoic acid;2E,6Z,8E-decatrienoic acid;2Z,4E,6Z-Decatrienoic acid;3E,5Z,7E-Decatrienoic acid;3Z,5E,7E-Decatrienoic acid",C10H14O2
101,168.115,"2,3-decadienoic acid;2,5-decadienoic acid;2E,4E-decadienoic acid;2E,6E-decadienoic acid;2E,6Z-decadienoic acid;2E,7E-decadienoic acid;2E,7Z-decadienoic acid;2Z,4E-decadienoic acid;2Z,6E-decadienoic acid;2Z,6Z-decadienoic acid;3,4-decadienoic acid;3,5-decadienoic acid;3-decynoic acid;3E,5Z-decadienoic acid;3Z,5E-decadienoic acid;4,8-decadienoic acid;4-decynoic acid;4E,6E-decadienoic acid;4E,9-decadienoic acid;5-decynoic acid;5E,8E-decadienoic acid;5E,9-decadienoic acid;6-decynoic acid;6E,8E-decadienoic acid;7,9-decadienoic acid;7-decynoic acid;8-decynoic acid;9-decynoic acid;Aleprestic acid;Geranic acid;Nerolic acid;cis, cis-stillingic acid;trans, cis-stillingic acid",C10H16O2
102,170.0943,4-oxo-2E-nonenoic acid;Dendryphiellic acid B,C9H14O3
103,170.1307,"(E)-6-decenoic acid;2,7-dimethyl-6-octenoic acid;2-decylenic acid;3,7-dimethyl-2-octenoic acid;3-decylenic acid;3-methyl-2-nonenoic acid;3Z-decenoic acid;4Z-decenoic acid;5-Decenoic acid;8-Methylnonenoate;Caproleic acid;Citronellic acid;Isodecenoic acid;Obtusilic acid;cis-dec-2-enoic acid",C10H18O2
104,171.8927,2-Bromo-2-chloroacetic acid,C2H2BrClO2
105,172.0524,"4E-Undecene-6,8,10-triynoic acid;Drosophilin C;Drosophilin D",C11H8O2
106,172.0736,"2-octenedioic acid;4,7-dioxo-octanoic acid;cis-4-octenedioic acid",C8H12O4
107,172.1099,3-caproyl propionic acid;3-oxo-nonanoic acid;4-n-valeryl butyric acid;6-propionyl n-caproic acid;7-methyl-3-oxooctanoic acid;7-methyl-4-oxo-octanoic acid;7-methyl-6-oxo-octanoic acid;8-oxo-nonanoic acid;9-hydroxy-5Z-nonenoic acid;9-oxo-nonanoic acid;n-butyrl n-valeric acid;n-heptanoyl acetic acid,C9H16O3
108,172.1463,2-methyl nonaoic acid;3-methyl-nonanoic acid;4-Ethyloctanoic acid;4-Methylpelargonic acid;7-methyl-nonanoic acid;Capric acid;Isocapric acid,C10H20O2
109,173.1416,3R-aminononanoic acid;9-amino-nonanoic acid,C9H19NO2
110,174.0528,"3-oxopimelic acid;6,7-dihydroxy-4-oxo-2-heptenoic acid",C7H10O5
111,174.0681,"2E,8Z-Undecadiene-4,6-diynoic acid",C11H10O2
112,174.0892,Ethyladipic acid;Suberic acid,C8H14O4
113,174.1256,(+)-3-hydroxy pelargonic acid;(R)-2-hydroxynonanoic acid;2-hydroxy pelargonic acid;4-hydroxy pelargonic acid;6-hydroxy-nonanoic acid;7-hydroxy pelargonic acid;8-hydroxy-nonanoic acid;8R-hydroxy-nonanoic acid;9-hydroxy pelargonic acid,C9H18O3
114,175.0481,2-amino-3-oxo-hexanedioic acid,C6H9NO5
115,175.9876,"(E,E)-3-chloromuconic acid;(Z,Z)-3-chloromuconic acid;2-chloromuconic acid;3-chloro-cis,cis-muconic acid;3-chloromuconic acid",C6H5O4Cl
116,176.0321,"(4S,5S)-4,5-dihydroxy-2,6-dioxohexanoic acid;2-hydroxy-3-oxoadipic acid;3-deoxy-D-glycero-hexo-2,5-diulosonic acid",C6H8O6
117,176.0473,"10-hydroxy-2E,8E-Decadiene-4,6-diynoic acid;10-hydroxy-2E,8Z-Decadiene-4,6-diynoic acid;10-hydroxy-2Z,8Z-Decadiene-4,6-diynoic acid;10-hydroxy-8E-Decene-2,4,6-triynoic acid;8,9-Epoxy-2Z-decene-4,6-diynoic acid",C10H8O3
118,176.0685,"2,3-dimethyl-3-hydroxy-glutaric acid;2-isopropyl-malic acid;3-propylmalic acid",C7H12O5
119,176.1049,"6,8-dihydroxy-octanoic acid",C8H16O4
120,178.0477,2-Keto-3-deoxy-D-gluconic acid;2-dehydro-3-deoxy-D-gluconic acid,C6H10O6
121,178.063,"10-hydroxy-8E-Decene-4,6-diynoic acid;10-hydroxy-8Z-Decene-4,6-diynoic acid;8S-hydroxy-2-Decene-4,6-diynoic acid;8S-hydroxy-2E-Decene-4,6-diynoic acid;9-oxo-2,4,5,7-decatetraenoic acid;Antibiotic LA-1",C10H10O3
122,180.0634,Fuconic acid ,C6H12O6
123,182.0943,"10-oxo-5,8-decadienoic acid;5-oxo-7-decynoic acid",C10H14O3
124,182.1307,"10-undecynoic acid;2-undecynoic acid;2E,4E-undecadienoic acid;3-Methyl-2Z,4E-decadienoic acid;3-undecynoic acid;4-undecynoic acid;5-undecynoic acid;6-undecynoic acid;7-undecynoic acid;8-undecynoic acid;9-undecynoic acid",C11H18O2
125,184.0736,4-Formyl-3-(formylmethyl)-4-hexenoic acid,C9H12O4
126,184.1099,(3R)-3-isopropenyl-6-oxoheptanoic acid;(3S)-3-isopropenyl-6-oxoheptanoic acid;(E)-10-Oxo-8-decenoic acid;5-oxo-7E-decenoic acid;9-oxo-2E-decenoic acid;9-oxo-2Z-decenoic acid;Curvulalic acid;Gallicynoic acid I;Ieodomycin D;Mycinonic acid II,C10H16O3
127,184.1463,"2,7-dimethyl-6-nonenoic acid;2-hendecenoic acid;2Z-undecenoic acid;3E-undecenoic acid;4-ethyl-2-methyl-2-octenoic acid;4-undecenoic acid;5E-undecenoic acid;5Z-undecenoic acid;6-undecenoic acid;6Z-undecenoic acid;7-undecenoic acid;8Z-undecenoic acid;9-hendecenoic acid;9Z-undecenoic acid;Cascarillic acid;Undecylenic acid;cis-2-(2-hexylcyclopropyl)-acetic acid",C11H20O2
128,185.9178,Iodoacetic acid,C2H3IO2
129,186.0164,"2-carboxy-cis,cis-muconic acid;3-maleylpyruvic acid",C7H6O6
130,186.1256,-;10-hydroxy-2E-decenoic acid;10-hydroxy-2Z-decenoic acid;10-hydroxy-8E-decenoic acid;10-oxo-decanoic acid;2-oxo capric acid;3-oxo capric acid;4-oxo capric acid;5-oxo capric acid;6-hydroxy-3-isopropenylheptanoic acid;6-oxo capric acid;7-oxo-decanoic acid;8-oxo capric acid;9-hydroxy-2E-decenoic acid;9-oxo capric acid;9R-hydroxy-2E-decenoic acid;9S-hydroxy-2E-decenoic acid,C10H18O3
131,186.162,"2-methyl-decanoic acid;3,3-dimethyl-nonanoic acid;3-methyl-decanoic acid;4,8-dimethyl-nonanoic acid;4-methyl-decanoic acid;5-methyl-decanoic acid;5R-methyl-decanoic acid;6-methyl-decanoic acid;7-methyl-decanoic acid;9-methyl-decanoic acid;9:0(8Me,8Me);Anteisoundecanoic acid;Undecylic acid",C11H22O2
132,187.1208,7-Keto-8-aminopelargonic acid;7-oxo-8-amino-nonanoic acid,C9H17NO3
133,187.1572,10-amino-decanoic acid;2-amino-decanoic acid;3S-aminodecanoic acid;9-amino-decanoic acid,C10H21NO2
134,188.0321,"(2E)-2-(methoxycarbonylmethyl)but-2-enedioic acid;but-1-ene-1,2,4-tricarboxylic acid",C7H8O6
135,188.0837,"5,8,11-dodecatriynoic acid",C12H12O2
136,188.1049,3-Methylsubericacid;Azelaic acid,C9H16O4
137,188.1412,"10-hydroxy capric acid;2-hydroxy capric acid;2S-hydroxy-decanoic acid;3-hydroxy-decanoic acid;3R-hydroxy-decanoic acid;3S-hydroxy-decanoic acid;4-hydroxy capric acid;5-hydroxy capric acid;6-hydroxy-3,7-dimethyloctanoic acid;6-hydroxy-decanoic acid;7-hydroxy-decanoic acid;9-hydroxy-decanoic acid;9R-hydroxy-decanoic acid;9S-hydroxy-decanoic acid",C10H20O3
138,188.1525,"7,8-diaminononanoic acid",C9H20N2O2
139,190.0266,"Deca-2,4,6-triynedioic acid",C10H6O4
140,190.0477,"2,4-dihydroxy-2-heptenedioc acid;3,7-dideoxy-D-threo-hepto-2,6-diuolosonic acid;4-hydroxy-2-oxo-Heptanedioic acid",C7H10O6
141,190.063,"Nemotinic acid;methyl 8S,9R-epoxy-2Z-decen-4,6-diynoate;methyl 8S,9S-epoxy-2Z-decen-4,6-diynoate",C11H10O3
142,190.0841,3-hydroxy-suberic acid,C8H14O5
143,190.0954,diamino-pimelic acid,C7H14N2O4
144,190.0994,"3,5,7,9,11-dodecapentaenoic acid;Ajenoic acid",C12H14O2
145,190.1369,10-fluoro-capric acid,C10H19FO2
146,191.0794,"2-amino-2,3,7-trideoxy-D-lyxo-hept-6-ulosonic acid",C7H13NO5
147,192.027,"2,5-didehydro-D-gluconic acid;diketo-gulonic acid",C6H8O7
148,192.0423,"2,10-dihydroxy-4,6,8-decatriynoic acid",C10H8O4
149,192.115,"2E,4E,8Z,10E-dodecatetraenoic acid;2E,6E,8E,10E-dodecatetraenoic acid;2E,6E,8Z,10E-dodecatetraenoic acid;5,11-dodecadiynoic acid",C12H16O2
150,194.0579,"2E,4E,6E,8E-Decatetraenedioic acid;2E,4E,6Z,8Z-Decatetraenedioic acid;2E,4Z,6Z,8Z-Decatetraenedioic acid",C10H10O4
151,195.9371,bromosuccinic acid,C4H5O4Br
152,196.1099,"11-oxo-undeca-5,8-dienoic acid;11-oxo-undeca-5,9-dienoic acid;5S,6S-epoxy-7-undecynoic acid",C11H16O3
153,196.1463,"10-dodecynoic acid;11-dodecynoic acid;2E,4E-dodecadienoic acid;2E,6Z-dodecadienoic acid;2E,8E-dodecadienoic acid;2E,8Z-dodecadienoic acid;2Z,8E-dodecadienoic acid;2Z,8Z-dodecadienoic acid;3-dodecynoic acid;4-dodecynoic acid;5-dodecynoic acid;5E,7E-dodecadienoic acid;6-dodecynoic acid;7-dodecynoic acid;7Z,9E-dodecadienoic acid;8-dodecynoic acid;8E,10E-dodecadienoic acid;8Z,10E-dodecadienoic acid;9-dodecynoic acid;Aleprylic acid;cis,cis-dodeca-3,6-dienoic acid",C12H20O2
154,197.9178,3-iodo-2E-acrylic acid,C3H3IO2
155,198.0681,Isomycomycin;Mycomycin,C13H10O2
156,198.162,10-Lauroleic acid;10Z-dodecenoic acid;11-lauroleic acid;2-lauroleic acid;2E-Lauroleic acid;2Z-dodecenoic acid;5-methyl-2-undecenoic acid;5E-dodecenoic acid;6-lauroleic acid;6Z-dodecenoic acid;7-lauroleic acid;7Z-dodecenoic acid;9-lauroleic acid;Cyclopropanenonanoic acid;Lauroleic acid;Lauroleinic acid;Linderic acid;cis-dodec-3-enoic acid;trans-dodec-3-enoic acid,C12H22O2
157,200.0321,"4-fumarylacetoacetic acid;5-formyl-2-hydroxyhepta-2,4-dienedioic acid;Maleylacetoacetic acid",C8H8O6
158,200.1049,"2,6R-Dimethyl-2E-octen-1,8-dioic acid;2E-Decenedioic acid;3,6-dioxo-decanoic acid;4E-Decenedioic acid;4Z-Decenedioic acid;6,9-dioxo-decanoic acid;Callosobruchusic acid;Cladosporacid E",C10H16O4
159,200.1412,(S)-9-Hydroxy-10-undecenoic acid;2-hydroxy-10-undecenoic acid;2-oxo-undecanoic acid;2R-hydroxy-10-undecenoic acid;2S-hydroxy-10-undecenoic acid;3-capryl propionic acid;4-heptanoyl butyric acid;8-propionyl caprylic acid;9-acetyl pelargonic acid;Pelargonyl acetic acid,C11H20O3
160,200.1776,"2-methyl-undecanoic acid;3-methyl-undecanoic acid;3R-methyl-undecanoic acid;4,9-dimethyldecanoic acid;4-methyl-undecanoic acid;5-methyl-undecanoic acid;6-methyl-undecanoic acid;8-methyl-undecanoic acid;9-methyl-undecanoic acid;Isolauric acid;Lauric acid",C12H24O2
161,201.1729,11-amino-undecanoic acid,C11H23NO2
162,202.0114,"4-carboxy-2-hydroxy-cis,cis-muconic acid",C7H6O7
163,202.1205,"2,6-Dimethyl-1,8-octanedioic acid;9,10-dihydroxy-2-decenoic acid;Sebacic acid",C10H18O4
164,202.1569,10-hydroxy-undecanoic acid;2-hydroxy hendecanoic acid;2-methoxydecanoic acid;3-hydroxy-undecanoic acid;3S-hydroxy-undecanoic acid;4-hydroxy-undecanoic acid;omega-hydroxy hendecanoic acid,C11H22O3
165,203.1962,Lauric acid(d3),C12H21D3O2
