,MASS,COMMON_NAME,FORMULA
79,254.2246,-;10-hexadecenoic acid;13-hexadecenoic acid;13Z-hexadecenoic acid;15:1(4)(13Me);16:1(4);16:1(5Z);2Z-hexadecenoic acid;3E-hexadecenoic acid;6E-Hexadecenoic acid;7Z-palmitoleic acid;8E-hexadecenoic acid;8Z-Hexadecenoic acid;Gaidic acid;Hypogeic acid;Lycopodic acid;Sapienic acid;cis-10-palmitoleic acid;cis-9-palmitoleic acid;cis-Palmitvaccenic acid;trans-9-palmitoleic acid,C16H30O2
80,258.162,"5,8,11-heptadecatriynoic acid;8E,15E-heptadecadien-11,13-diynoic acid;Phomallenic acid B",C17H22O2
81,262.1933,"(7Z,11E)-heptadec-7,11-dien-9-ynoic acid;10E,16-heptadecadien-8-ynoic acid;14:4(2E,4E,8E,10E)(4Me,6Me[S],12Me[S]);5,8-heptadecadiynoic acid;6,9-heptadecadiynoic acid;7,10-heptadecadiynoic acid",C17H26O2
82,264.2089,"(Z)-heptadec-14-en-11-ynoic acid;5Z,9Z,12Z-heptadecatrienoic acid;Norlinolenic acid;Pyrulic acid",C17H28O2
83,266.1882,7-Hydroxy-10E-Hexadecen-8-ynoic acid,C16H26O3
84,266.2246,"-;12-heptadecynoic acid;16-heptadecynoic acid;7-heptadecynoic acid;8-heptadecynoic acid;9,12-Heptadecadienoic acid ;9-heptadecynoic acid;Methyl 7Z,11Z-Hexadecadienoate;Norlinoleic acid;anteiso-heptadeca-9,13-dienoic acid",C17H30O2
85,268.1463,"(E)-octadeca-15,17-dien-9,11,13-triynoic acid;5,8,11,14-Octadecatetraynoic acid",C18H20O2
86,268.2402,10E-heptadecenoic acid;10Z-heptadecenoic acid;11-Heptadecenoic acid;16-heptadecenoic acid;17:1(11Z);17:1(12Z);2-heptadecylenic acid;2Z-heptadecenoic acid;3-heptadecenoic acid;6Z-heptadecenoic acid;7-heptadecenoic acid;7Z-heptadecenoic acid;8E-heptadecenoic acid;9E-heptadecenoic acid;Civetic acid;Margaroleic acid,C17H32O2
87,270.162,"(E)-octadeca-15-en-9,11,13-triynoic acid;Octadeca-9-en-12,14,16-triynoic acid",C18H22O2
88,272.1776,"(13E,15E)-octadeca-13,15-dien-9,11-diynoic acid;13E,17-Octadecadiene-9,11-diynoic acid ;13Z,17-Octadecadiene-9,11-diynoic acid;5,8,11-octadecatriynoic acid;6,9,12-octadecatriynoic acid;8,11,14-octadecatriynoic acid;9,11,13-Octadecatriynoic acid;Octadeca-8,10,12-triynoic acid;Octadeca-9,16-dien-12,14-diynoic acid;Phomallenic acid C",C18H24O2
89,274.1933,"(10Z,14E,16E)-10,14,16-Octadecatrien-12-ynoic acid;12Z-Octadecen-7,9-diynoic acid;3,6,9,12,15-octadecapentaenoic acid;3Z,6Z,9Z,12Z,15Z-octadecapentaenoic acid;5E-Octadecene-7,9-diynoic acid;5Z-Octadecene-7,9-diynoic acid;9-Octadecene-12,14,16-triynoic acid;9Z-Octadecene-12,14-diynoic acid;Bolekic acid;Dicranin;Exocarpic acid;Heterofibrin A1;Isanic acid",C18H26O2
90,276.2089,"10,12-octadecadiynoic acid;10,13-octadecadiynoic acid;10,14-octadecadiynoic acid;11,14-octadecadiynoic acid;11,15-octadecadiynoic acid;11E,13E-octadecadien-9-ynoic acid;11E,17-Octadecadien-9-ynoic acid;12,14-octadecadiynoic acid;12,15-octadecadiynoic acid;12,16-octadecadiynoic acid;13,16-octadecadiynoic acid;13,17-octadecadiynoic acid;14,15-Dehydrocrepenynic acid;14,17-octadecadiynoic acid;2,5-octadecadiynoic acid;2,6-octadecadiynoic acid;2,7-octadecadiynoic acid;2E,4E,6E,11Z-octadecatetraenoic acid;3,6-octadecadiynoic acid;3,7-octadecadiynoic acid;3,8-octadecadiynoic acid;3E,9Z,12Z,15Z-octadecatetraenoic acid;4,6-octadecadiynoic acid;4,7-octadecadiynoic acid;4,8-octadecadiynoic acid;4,9-octadecadiynoic acid;5,10-octadecadiynoic acid;5,12-octadecadiynoic acid;5,7-octadecadiynoic acid;5,8,11,14-octadecatetraenoic acid;5,8-octadecadiynoic acid;5,9-octadecadiynoic acid;5Z,8Z,11Z,14Z-octadecatetraenoic acid;6,10-octadecadiynoic acid;6,11-octadecadiynoic acid;6,12-octadecadiynoic acid;6,8-octadecadiynoic acid;6,9,12,15-octadecatetraenoic acid;6,9-octadecadiynoic acid;7,10-octadecadiynoic acid;7,11-octadecadiynoic acid;7,12-octadecadiynoic acid;7,9-octadecadiynoic acid;8,10-octadecadiynoic acid;8,11-octadecadiynoic acid;8,12-octadecadiynoic acid;8E,10E-Octadecadien-12-ynoic acid;9,11-octadecadiynoic acid;9,12,15,17-octadecatetraenoic acid;9,12-octadecadiynoic acid;9,13-octadecadiynoic acid;9Z,11Z,13E,15E-octadecatetraenoic acid;9Z,12Z-Octadecadien-6-ynoic acid;Coniferonic acid;Dehydrocrepenynic acid ;Heisteric acid;Stearidonic acid;beta-parinaric acid;cis-parinaric acid",C18H28O2
91,278.2246,"(E)-octadec-13-en-11-ynoic acid;(R)-lamenallenic acid;(S)-lamenallenic acid;-;10,12,14-octadecatrienoic acid;10,12,15-octadecatrienoic acid;11Z-octadecen-9-ynoic acid;17-octadecen-9-ynoic acid;2E,9Z,12Z-octadecatrienoic acid;3Z,9Z,12Z-Octadecatrienoic acid;5,8,11-octadecatrienoic acid;5,9,12-octadecatrienoic acid;5Z,9Z,12E-octadecatrienoic acid;6,10,14-octadecatrienoic acid;7E,9Z,12Z-octadecatrienoic acid;7E-Octadecen-9-ynoic acid;7Z,9Z,12Z-octadecatrienoic acid;9,12,14-octadecatrienoic acid;9E,11Z,13E-octadecatrienoic acid;9E,11Z,13Z-octadecatrienoic acid;9E,12E,15Z-octadecatrienoic acid;9E,12Z,15E-octadecatrienoic acid;9E,12Z,15Z-octadecatrienoic acid;9E-Octadecen-12-ynoic acid;9Z,12E,15E-octadecatrienoic acid;9Z,12E,15Z-octadecatrienoic acid;9Z,12Z,15E-octadecatrienoic acid;Alvaradoic acid;Alvaradonic acid;Caleic acid;Catalpic acid;Columbinic acid;Crepenynic acid;Elaidolinolenic acid;Jacaric acid;Octadec-17-en-7-ynoic acid;Pinolenic acid;Pseudoeleostearic acid;Punicic acid;Scleropyric acid;Ximenynic acid;Xionenynic acid;alpha-Linolenic acid;alpha-calendic acid;alpha-eleostearic acid;beta-calendic acid;beta-eleostearic acid;gamma-Linolenic acid;octadeca-11E,13E,15Z-trienoic acid;octadeca-9Z,11E,14Z-trienoic acid",C18H30O2
92,280.1099,"6-hydroxy-7E,9E-Octadecadiene-11,13,15,17-tetraynoic acid;6-hydroxy-7E,9Z-Octadecadiene-11,13,15,17-tetraynoic acid;6-hydroxy-7Z,9E-Octadecadiene-11,13,15,17-tetraynoic acid;Caryoynencin A;Caryoynencin B;Caryoynencin C",C18H16O3
93,280.2038,7-hydroxy-10E-Heptadecen-8-ynoic acid,C17H28O3
94,280.2402,"(R)-laballenic acid;(S)-laballenic acid;10,13-Octadecadienoic acid;10-octadecynoic acid;10E,12Z-octadecadienoic acid;10E,14E-octadecadienoic acid;10Z,12E-Octadecadienoic acid;10Z,12Z-octadecadienoic acid;10Z,13Z-octadecadienoic acid;10Z,14Z-octadecadienoic acid;11-octadecynoic acid;11Z,14Z-octadecadienoic acid;11Z,15Z-octadecadienoic acid;12-octadecynoic acid;12E,16E-octadecadienoic acid;12Z,15Z-octadecadienoic acid;13,16-Octadecadienoic acid;13-octadecynoic acid;13E,17-octadecadienoic acid;13Z,16Z-octadecadienoic acid;14,17-Octadecadienoic acid;14-octadecynoic acid;14Z,17-octadecadienoic acid;15-octadecynoic acid;16-octadecynoic acid;17-octadecynoic acid;2,4-octadecadienoic acid;2-octadecynoic acid;2E,6E-octadecadienoic acid;2Z,5Z-octadecadienoic acid;2Z,6Z-octadecadienoic acid;3-octadecynoic acid;3E,7E-octadecadienoic acid;3Z,12Z-octadecadienoic acid;3Z,6Z-octadecadienoic acid;3Z,7Z-octadecadienoic acid;4,9-octadecadienoic acid;4-octadecynoic acid;4E,8E-octadecadienoic acid;4Z,11Z-octadecadienoic acid;4Z,7Z-octadecadienoic acid;4Z,8Z-octadecadienoic acid;5,10-octadecadienoic acid;5,11-octadecadienoic acid;5,6-octadecadienoic acid;5-octadecynoic acid;5E,12E-octadecadienoic acid;5E,12Z-octadecadienoic acid;5E,9Z-octadecadienoic acid;5Z,12E-octadecadienoic acid;5Z,12Z-octadecadienoic acid;5Z,9E-octadecadienoic acid;6,11-octadecadienoic acid;6,8-octadecadienoic acid;6E,10E-octadecadienoic acid;6E,11Z-octadecadienoic acid;6E,12E-octadecadienoic acid;6E,9E-octadecadienoic acid;6Z,9Z-octadecadienoic acid;7,10-Octadecadienoic acid;7-octadecynoic acid;7-trans,9-cis-octadecadienoic acid;7E,12E-octadecadienoic acid;7Z,10Z-octadecadienoic acid;7Z,11Z-octadecadienoic acid;8,11-octadecadienoic acid;8,12-octadecadienoic acid;8-octadecynoic acid;8E,10E-octadecadienoic acid;8Z,11Z-octadecadienoic acid;9,13-octadecadienoic acid;9E,12Z-octadecadienoic acid;9Z,12E-octadecadienoic acid;Cilienic acid;Ephedrenic acid ;Linoelaidic acid;Linoleic acid;Mangold's acid;Mikusch's acid;Ricinenic acid;Rumenic acid;Sebaleic acid;Stearolic acid;Tariric acid;Taxoleic acid",C18H32O2
95,282.2559,10-Octadecenoic acid;10E-octadecenoic acid;13Z-octadecenoic acid;15E-octadecenoic acid;15Z-octadecenoic acid;16E-octadecenoic acid;16Z-octadecenoic acid;17-octadecenoic acid;17:1(4)(15Me);18:1(13E);18:1(14E);18:1(14Z);2Z-octadecenoic acid;3-octadecylenic acid;3Z-octadecenoic acid;4-octadecylenic acid;4Z-octadecenoic acid;5Z-octadecenoic acid;7E-octadecenoic acid;7Z-octadecenoic acid;9-elaidic acid;Oleic acid;Petroselaidic acid;Petroselinic acid;Thalictric acid;cis-10-oleic acid;cis-12-oleic acid;cis-8-oleic acid;cis-vaccenic acid;trans-12-elaidic acid;trans-2-oleic acid;trans-8-elaidic acid;trans-vaccenic acid,C18H34O2
96,284.2649,Linoleic acid(d4),C18H28D4O2
97,284.2682,Oleic acid(d2),C18H32D2O2
98,286.1569,"(Z)-16-oxo-octadeca-9,17-dien-12,14-diynoic acid",C18H22O3
99,286.1933,"15:6(2E,4E,6Z,8E,12E,14)(6Me,10Me[S],8Me,13Me);8,11,14-nonadecatriynoic acid",C19H26O2
100,287.2868,Oleic acid (d5),C18H29D5O2
101,288.1725,"(Z)-16-hydroxyoctadeca-9,17-dien-12,14-diynoic acid;8-Oxo-17-octadecen-10,12-diynoic acid;8-hydroxy-13E,17-Octadecadiene-9,11-diynoic acid;Dendrotrifidic acid",C18H24O3
102,288.2089,Heterofibrin B1,C19H28O2
103,290.1882,Athanacalvic acid;Bolekolic acid ,C18H26O3
104,290.2246,"10,13-nonadecadiynoic acid",C19H30O2
105,292.2038,"6-Hydroxyoctadeca-7,9-diynoic acid",C18H28O3
106,294.2195,"12-keto-8E,10E-octadecadienoic acid;5-keto-6E,8E-octadecadienoic acid;9-hydroxy-10-Octadecen-12-ynoic acid",C18H30O3
107,294.2559,"-;10E,13E-nonadecadienoic acid;10Z,13Z-nonadecadienoic acid;18-nonadecynoic acid;19:2(5Z,9Z)",C19H34O2
108,296.1776,"4,8,11,14-Eicosatetraynoic acid;5,8,11,14-Eicosatetraynoic acid",C20H24O2
109,296.2715,10E-nonadecenoic acid;10Z-nonadecenoic acid;19:1(11Z);19:1(12Z);19:1(13Z);19:1(16Z);19:1(6Z);19:1(9Z);2-nonadecenoic acid;5Z-Nonadecenoic acid;7E-nonadecenoic acid;7Z-nonadecenoic acid,C19H36O2
110,298.2508,10(R)-hydroxy-8Z-octadeceneic acid;10(S)-hydroxy-8E-octadecenoic acid,C18H34O3
111,300.2089,"5,8,11-Eicosatriynoic acid;6,9,12-Eicosatriynoic acid;7,10,13-Eicosatriynoic acid;8,11,14,18-Eicosatetraynoic acid;9,12,15-Eicosatriynoic acid",C20H28O2
112,302.2246,"2E,5Z,8Z,11Z,14Z-eicosapentaenoic acid;4,8,12,15,18-eicosapentaenoic acid;5E,7E,9E,14Z,17Z-eicosapentaenoic acid;5E,8Z,11Z,14Z,16Z-eicosapentaenoic acid;5Z,11Z,14Z-Eicosatrien-8-ynoic acid;5Z,7E,9E,14Z,17Z-eicosapentaenoic acid;5Z,8Z,11E,14Z,17E-eicosapentaenoic acid;5Z,8Z,11E,14Z,17Z-eicosapentaenoic acid;5Z,8Z,14Z-Eicosatrien-11-ynoic acid;8Z,1Z1,14Z-Eicosatrien-5-ynoic acid;Bosseopentaenoic acid ;EPA",C20H30O2
