,MASS,COMMON_NAME,FORMULA
67,272.2351,(+)-15S-hydroxy-hexadecanoic acid;11-hydroxy palmitic acid;14-hydroxy palmitic acid;14S-hydroxy-hexadecanoic acid;15-hydroxy-hexadecanoic acid;2-hydroxy palmitic acid;2R-hydroxypalmitic acid;2S-hydroxypalmitic acid;3-hydroxy-hexadecanoic acid;3R-hydroxypalmitic acid;3S-hydroxypalmitic acid;5-hydroxy-hexadecanoic acid;5R-hydroxy-hexadecanoic acid;5S-hydroxy-hexadecanoic acid;7R-hydroxy-hexadecanoic acid;8-Hydroxypalmitic acid;8S-hydroxy-hexadecanoic acid;Jalapinolic acid;Juniperic acid;Kerrolic acid,C16H32O3
68,274.1933,"(Z)-octadeca-9,17-dien-12,14-diyne-1,16-diol",C18H26O2
69,274.2144,"2,15-dihydroxy-pentadecylic acid;Turpetholic acid A;Turpetholic acid B",C15H30O4
70,278.1882,"7-hydroxy-10E,16-heptadecadien-8-ynoic acid",C17H26O3
71,280.1675,"5-Acetoxy-tetradeca-2E,4E,6E-trienoic acid;7-Acetoxy-2E,4E,6E-tetradecatrienoic acid",C16H24O4
72,280.2038,"12-hydroxy-5,8,10-heptadecatrienoic acid",C17H28O3
73,282.1831,Gallicynoic acid C,C16H26O4
74,282.2195,"12-hydroxy-8E,10E-heptadecadienoic acid;12S-hydroxy-16-heptadecynoic acid;7-hydroxy-10-heptadecen-8-ynoic acid",C17H30O3
75,284.1412,Minquartynoic acid,C18H20O3
76,284.1988,Gallicynoic acid H,C16H28O4
77,286.1569,"(E)-15,16-dihydrominquartynoic acid",C18H22O3
78,286.2508,17-hydroxy-heptadecanoic acid;2-hydroxy-3-methylhexadecanoic acid;2-hydroxy-heptadecanoic acid;3-hydroxypalmitic acid methyl ester,C17H34O3
79,288.2301,"10,16-dihydroxy-palmitic acid;3,12-dihydroxy palmitic acid;3,16-dihydroxypalmitic acid;9,10-dihydroxy-hexadecanoic acid;9,16-dihydroxy-palmitic acid;Turpetholic acid C;Ustilic acid A",C16H32O4
80,294.2195,Agonandric acid,C18H30O3
81,298.2508,"10-hydroxy-11E-octadecenoic acid;2-Hydroxyoleic acid;8Z-decen-4,6-diynoic acid",C18H34O3
82,300.1362,18-hydroxyminquartynoic acid,C18H20O4
83,300.2664,(S)-3-hydroxystearic acid;2-hydroxystearate,C18H36O3
84,302.2457,"3,4-dihydroxy-4-methylhexadecanoic acid",C17H34O4
85,304.225,"11,12,15-trihydroxy palmitic acid;2,15,16-trihydroxy palmitic acid;8,9,16-trihydroxy palmitic acid;Aleuritic acid;Ustilic acid B",C16H32O5
86,308.0062,Mevalonate-PP,C6H14O10P2
87,310.178,methyl 8-[2-(2-formyl-vinyl)-3-hydroxy-5-oxo-cyclopentyl]-octanoate,C17H26O5
88,310.2144,Gallicynoic acid D,C18H30O4
89,310.2508,"9R-hydroxy-10E,12E-octadecadienoic acid, methyl ester",C19H34O3
90,312.1937,"(7Z)-14-hydroxy-10,13-dioxoheptadec-7-enoic acid",C17H28O5
91,314.2457,"(9Z)-(7S,8S)-Dihydroxyoctadecenoic acid;10-Hydroxy-9-ketooctadecanoic acid;3-Acetoxy-palmitic acid ",C18H34O4
92,314.2821,19-hydroxy-nonadecanoic acid;2-hydroxy-nonadecanoic acid,C19H38O3
93,316.2614,"13,14-dihydroxy-octadecanoic acid;threo-9,10-Dihydroxystearic acid",C18H36O4
94,324.2664,Auricolic acid,C20H36O3
95,326.2093,Gallicynoic acid E,C18H30O5
96,326.2821,14R-hydroxy-11E-eicosenoic acid;14R-hydroxy-11Z-eicosenoic acid;Lesquerolic acid,C20H38O3
97,328.225,Malyngic acid,C18H32O5
98,328.2977,2-hydroxy-eicosanoic acid;20-hydroxy-eicosanoic acid;3-hydroxy-eicosanoic acid;3R-hydroxy-eicosanoic acid,C20H40O3
99,330.2406,"12,13,15-trihydroxy-9E-octadecenoic acid;5,8,12-Trihydroxy-9-octadecenoic acid",C18H34O5
100,332.2563,"9,10,13-trihydroxy-Octadecanoic acid",C18H36O5
101,340.1158,Chuanxiongoside A,C16H20O8
102,340.2614,Gallicynoic acid F,C20H36O4
103,342.2406,"methyl 10,13-dihydroxy-9-oxo-11-octadecenoate;methyl 9,12-dihydroxy-13-oxo-10-octadecenoate",C19H34O5
104,342.3134,14-hydroxy-heneicosanoic acid;15-hydroxy-heneicosanoic acid;2-hydroxy-heneicosanoic acid;21-hydroxy-heneicosanoic acid,C21H42O3
105,344.2927,"11,12-dihydroxy arachidic acid;Tetrapedic acid A",C20H40O4
106,352.2038,Carduusyne E,C23H28O3
107,356.329,(+)-3-hydroxy behenic;13-hydroxy-docosanoic acid;2-hydroxy behenic;Phellonic acid,C22H44O3
108,358.2719,"9,13-dihydroxy-10-ethoxy-11-octadecenoic acid;9,13-dihydroxy-12-ethoxy-10-octadecenoic acid",C20H38O5
109,370.3083,3-Acetoxy-eicosanoic acid,C22H42O4
110,370.3447,2-hydroxy-tricosanoic acid,C23H46O3
111,372.324,"13,14-dihydroxy-docosanoic acid;9,10-Dihydroxydocosanoic acid;Tetrapedic acid B",C22H44O4
112,374.2821,"15-hydroxy-tetracosa-6,9,12,16,18-pentaenoic acid;15R-HTPE;15S-HTPE",C24H38O3
113,380.241,Linusic acid ,C18H36O8
114,382.3447,24-hydroxy-10Z-tetracosenoic acid;2R-hydroxy-15Z-tetracosenoic acid;Hydroxynervonic acid,C24H46O3
115,384.3603,24-hydroxy-tetracosanoic acid;2R-hydroxy-tetracosanoic acid;3-hydroxy-tetracosanoic acid;DL-Cerebronic acid,C24H48O3
116,396.324,Wuhanic acid,C24H44O4
117,398.3396,Axillarenic acid;Nebraskanic acid,C24H46O4
118,398.376,15-hydroxy-pentacosanoic acid,C25H50O3
119,404.3138,Ventosic acid ,C22H44O6
120,412.3916,(S)-3-hydroxyhexacosanoic acid;12-Hydroxyhexacosanoic acid;2-hydroxy-hexacosanoic acid;26-hydroxy-hexacosanoic acid;2R-hydroxy-hexacosanoic acid,C26H52O3
121,414.3709,"Tetracosanoic acid, 15,16-dihydroxy-, methyl ester",C25H50O4
122,440.4229,27-Hydroxyoctacosanoic acid;28-hydroxy-octacosanoic acid,C28H56O3
123,456.3451,Byrsonic acid,C26H48O6
124,468.4542,30-hydroxy-triacontanoic acid,C30H60O3
125,484.4492,Lanoceric acid,C30H60O4
126,496.4855,corynomycolic acid,C32H64O3
127,500.3866,ELV-N32,C32H52O4
128,510.5012,11-Hydroxycero­melissic  acid,C33H66O3
129,528.4179,ELV-N34,C34H56O4
